,Gender,IsActiveMember,Exited,CreditScore_sign,Age_log,Age_gtmean,Age_gtq3,Age_pow20,Age_sign,Tenure_log,Balance_log,Balance_sqrt,Balance_gtmean,Balance_pow20,EstimatedSalary_sign,Geography_France,Geography_Germany,Geography_Spain,"AgeBins_(17.999, 31.0]","AgeBins_(31.0, 35.0]","AgeBins_(35.0, 40.0]","AgeBins_(40.0, 46.0]","AgeBins_(46.0, 92.0]"
170,0,1,0,1,2.8903717578961645,0,0,324.0,1,2.1972245773362196,11.413591199382305,300.90530071768427,1,8198215936.0,1.0,0,1,0,1,0,0,0,0
171,1,1,1,1,3.784189633918261,1,0,1936.0,1,2.0794415416798357,11.870527808740768,378.1397757443668,1,20446051446.2961,1.0,1,0,0,0,0,0,1,0
172,1,1,0,1,3.5553480614894135,0,0,1225.0,1,1.791759469228055,12.141697631024664,433.0481035635649,1,35167748440.0356,1.0,1,0,0,0,1,0,0,0
173,1,0,0,1,3.5263605246161616,0,0,1156.0,1,1.0986122886681098,11.793225532344808,363.803092345296,1,17517234550.2361,1.0,1,0,0,0,1,0,0,0
174,1,0,0,1,3.1354942159291497,0,0,529.0,1,0.6931471805599453,0.0,0.0,0,0.0,1.0,1,0,0,1,0,0,0,0
175,1,0,0,1,3.6888794541139363,1,0,1600.0,1,2.0794415416798357,11.709555991749228,348.89743478564014,1,14818051693.5364,1.0,0,1,0,0,0,1,0,0
176,0,0,0,1,3.367295829986474,0,0,841.0,1,1.6094379124341003,0.0,0.0,0,0.0,1.0,1,0,0,1,0,0,0,0
177,0,1,0,1,3.58351893845611,0,0,1296.0,1,1.6094379124341003,0.0,0.0,0,0.0,1.0,0,0,1,0,0,1,0,0
178,0,1,0,1,3.4339872044851463,0,0,961.0,1,1.791759469228055,0.0,0.0,0,0.0,1.0,0,0,1,1,0,0,0,0
179,0,0,1,1,3.7612001156935624,1,0,1849.0,1,2.0794415416798357,11.546448825140518,321.5729466233128,1,10693454371.905602,1.0,0,1,0,0,0,0,1,0
180,1,0,0,1,3.4339872044851463,0,0,961.0,1,1.791759469228055,11.935721782923702,390.66909271146596,1,23293578667.0756,1.0,0,1,0,1,0,0,0,0
181,0,1,0,1,3.5263605246161616,0,0,1156.0,1,1.791759469228055,0.0,0.0,0,0.0,1.0,1,0,0,0,1,0,0,0
182,1,0,0,1,3.5553480614894135,0,0,1225.0,1,1.3862943611198906,0.0,0.0,0,0.0,1.0,1,0,0,0,1,0,0,0
183,0,0,1,1,3.9318256327243257,1,1,2601.0,1,1.0986122886681098,11.394451903455732,298.03947725091723,1,7890330085.9009,1.0,0,0,1,0,0,0,0,1
184,0,0,0,1,3.713572066704308,1,0,1681.0,1,1.3862943611198906,11.654873190692575,339.4873193508117,1,13282940522.6896,1.0,0,0,1,0,0,0,1,0
185,0,0,0,1,3.5553480614894135,0,0,1225.0,1,0.0,0.0,0.0,0,0.0,1.0,1,0,0,0,1,0,0,0
186,0,0,0,1,3.6888794541139363,1,0,1600.0,1,1.3862943611198906,11.993911503678868,402.2025236121723,1,26168520229.596897,1.0,0,0,1,0,0,1,0,0
187,0,0,0,1,3.8918202981106265,1,1,2401.0,1,1.9459101490553132,11.409994218469526,300.3646117637695,1,8139449917.209999,1.0,1,0,0,0,0,0,0,1
188,1,1,1,1,4.007333185232471,1,1,3025.0,1,1.9459101490553132,11.783210278905454,361.98585607727824,1,17169846259.737598,1.0,0,1,0,0,0,0,0,1
189,1,1,1,1,3.8501476017100584,1,1,2209.0,1,2.1972245773362196,11.712034896839858,349.3301447055493,1,14891699195.4025,1.0,1,0,0,0,0,0,0,1
190,1,1,0,1,4.276666119016055,1,1,5184.0,1,1.6094379124341003,11.835660708229753,371.6045882386276,1,19068839814.6009,1.0,0,1,0,0,0,0,0,1
191,0,0,0,1,3.1780538303479458,0,0,576.0,1,0.0,11.662072102578882,340.7114908540656,1,13475569349.862402,1.0,1,0,0,1,0,0,0,0
192,0,1,0,1,4.23410650459726,1,1,4761.0,1,2.1972245773362196,11.443798298751858,305.4845331600276,1,8708771712.640001,1.0,1,0,0,0,0,0,0,1
193,1,1,1,1,4.04305126783455,1,1,3249.0,1,1.3862943611198906,11.62665335629819,334.7308172248262,1,12554019279.8784,1.0,0,1,0,0,0,0,0,1
194,0,1,0,1,3.6375861597263857,0,0,1444.0,1,1.9459101490553132,0.0,0.0,0,0.0,1.0,1,0,0,0,0,1,0,0
195,1,1,0,1,3.6635616461296463,1,0,1521.0,1,0.0,11.619208315146771,333.48709120444227,1,12368473722.0496,1.0,0,1,0,0,0,1,0,0
196,0,1,0,1,3.58351893845611,0,0,1296.0,1,0.6931471805599453,12.109953518616347,426.22899948267246,1,33004410375.7456,1.0,0,1,0,0,0,1,0,0
197,0,0,0,1,3.7376696182833684,1,0,1764.0,1,2.302585092994046,12.004862232224324,404.4107688971697,1,26747971200.724903,1.0,1,0,0,0,0,0,1,0
198,1,1,0,1,3.367295829986474,0,0,841.0,1,1.9459101490553132,11.446968017632841,305.96906706397624,1,8764155795.384901,1.0,0,0,1,1,0,0,0,0
199,1,1,0,1,3.4657359027997265,0,0,1024.0,1,2.1972245773362196,11.758003487233351,357.4522345712781,1,16325709538.410002,1.0,0,1,0,0,1,0,0,0
200,0,0,1,1,4.110873864173311,1,1,3721.0,1,1.6094379124341003,0.0,0.0,0,0.0,1.0,1,0,0,0,0,0,0,1
201,0,1,1,1,3.7612001156935624,1,0,1849.0,1,1.9459101490553132,11.833418860013879,371.1882810650142,1,18983532314.947598,1.0,1,0,0,0,0,0,1,0
202,1,1,0,1,3.5553480614894135,0,0,1225.0,1,0.6931471805599453,11.802663547384263,365.5239390245186,1,17851030860.0625,1.0,0,1,0,0,1,0,0,0
203,1,1,0,1,3.367295829986474,0,0,841.0,1,1.9459101490553132,11.872908849977234,378.5902270265306,1,20543649429.9136,1.0,0,0,1,1,0,0,0,0
204,1,1,0,1,3.7376696182833684,1,0,1764.0,1,2.1972245773362196,0.0,0.0,0,0.0,1.0,1,0,0,0,0,0,1,0
205,1,0,0,1,3.4011973816621555,0,0,900.0,1,1.3862943611198906,11.886025702172766,381.08134302272003,1,21089716824.540096,1.0,0,0,1,1,0,0,0,0
206,1,0,0,1,3.784189633918261,1,0,1936.0,1,1.3862943611198906,11.772254280968042,360.0083193483173,1,16797712643.880102,1.0,1,0,0,0,0,0,1,0
207,1,0,1,1,3.9889840465642745,1,1,2916.0,1,1.0986122886681098,0.0,0.0,0,0.0,1.0,1,0,0,0,0,0,0,1
208,1,0,0,1,3.6635616461296463,1,0,1521.0,1,0.0,0.0,0.0,0,0.0,1.0,0,0,1,0,0,1,0,0
209,1,1,0,1,3.713572066704308,1,0,1681.0,1,1.9459101490553132,12.156036087434444,436.16387975163644,1,36190850487.5449,1.0,1,0,0,0,0,0,1,0
210,1,1,0,1,3.912023005428146,1,1,2500.0,1,2.0794415416798357,11.83747013586852,371.9409361713228,1,19137972200.8036,1.0,1,0,0,0,0,0,0,1
211,0,1,0,1,3.332204510175204,0,0,784.0,1,2.302585092994046,0.0,0.0,0,0.0,1.0,1,0,0,1,0,0,0,0
212,1,0,0,1,3.044522437723423,0,0,441.0,1,0.0,0.0,0.0,0,0.0,1.0,0,0,1,1,0,0,0,0
213,0,1,1,1,3.7376696182833684,1,0,1764.0,1,0.0,11.880247764110939,379.98199957366404,1,20847409403.142403,1.0,0,1,0,0,0,0,1,0
214,0,1,1,1,4.060443010546419,1,1,3364.0,1,1.9459101490553132,11.664045012697478,341.04775325458456,1,13528846566.144901,1.0,0,1,0,0,0,0,0,1
215,1,1,0,1,3.4965075614664802,0,0,1089.0,1,1.0986122886681098,0.0,0.0,0,0.0,1.0,0,0,1,0,1,0,0,0
216,1,1,0,1,3.5553480614894135,0,0,1225.0,1,1.791759469228055,11.744651521000703,355.0738373916051,1,15895518355.404898,1.0,0,1,0,0,1,0,0,0
217,0,1,0,1,3.332204510175204,0,0,784.0,1,2.302585092994046,11.284304188274493,282.06910500797494,1,6330267786.480399,1.0,1,0,0,1,0,0,0,0
218,0,1,0,1,3.4657359027997265,0,0,1024.0,1,0.0,11.603936964126198,330.95038903134713,1,11996417832.985601,1.0,0,1,0,0,1,0,0,0
219,0,1,0,1,4.276666119016055,1,1,5184.0,1,1.6094379124341003,11.453345828216667,306.9463308137108,1,8876664077.6025,1.0,0,1,0,0,0,0,0,1
220,1,0,1,1,3.5553480614894135,0,0,1225.0,1,0.0,11.543072734807447,321.03057486787765,1,10621493455.9969,1.0,0,1,0,0,1,0,0,0
221,0,0,1,1,4.02535169073515,1,1,3136.0,1,1.791759469228055,11.930334229468878,389.61813356156824,1,23043935249.244102,1.0,0,1,0,0,0,0,0,1
222,0,0,0,1,3.6375861597263857,0,0,1444.0,1,0.0,11.544977660974725,321.33649030261097,1,10662036960.979599,1.0,0,0,1,0,0,1,0,0
223,1,0,0,1,3.871201010907891,1,1,2304.0,1,1.9459101490553132,11.836690448203036,371.7959655509995,1,19108152175.4176,1.0,0,1,0,0,0,0,0,1
224,0,0,0,1,3.6635616461296463,1,0,1521.0,1,2.1972245773362196,0.0,0.0,0,0.0,1.0,1,0,0,0,0,1,0,0
225,1,1,0,1,3.4339872044851463,0,0,961.0,1,1.0986122886681098,11.754548886770495,356.8353401780715,1,16213300705.731602,1.0,0,1,0,1,0,0,0,0
226,0,0,1,1,3.367295829986474,0,0,841.0,1,1.0986122886681098,11.976882412326221,398.7924898991956,1,25292274356.702503,1.0,0,0,1,1,0,0,0,0
227,0,0,0,1,3.4011973816621555,0,0,900.0,1,2.0794415416798357,11.809299180420266,366.73869444060574,1,18089515637.452896,1.0,0,1,0,1,0,0,0,0
228,1,1,0,1,3.6109179126442243,0,0,1369.0,1,1.6094379124341003,0.0,0.0,0,0.0,1.0,1,0,0,0,0,1,0,0
229,1,1,0,1,3.4657359027997265,0,0,1024.0,1,2.302585092994046,11.429998861196278,303.3840305619266,1,8471705833.096899,1.0,0,1,0,0,1,0,0,0
230,1,0,0,1,3.332204510175204,0,0,784.0,1,1.6094379124341003,0.0,0.0,0,0.0,1.0,1,0,0,1,0,0,0,0
231,1,0,1,1,4.007333185232471,1,1,3025.0,1,2.302585092994046,11.674716794831575,342.8724106719583,1,13820703931.020102,1.0,1,0,0,0,0,0,0,1
232,1,1,0,1,4.248495242049359,1,1,4900.0,1,1.6094379124341003,0.0,0.0,0,0.0,1.0,0,0,1,0,0,0,0,1
233,0,0,0,1,3.1780538303479458,0,0,576.0,1,0.0,0.0,0.0,0,0.0,1.0,0,0,1,1,0,0,0,0
234,1,0,1,1,3.912023005428146,1,1,2500.0,1,1.3862943611198906,11.632048846406189,335.6350547842105,1,12690223017.792099,1.0,0,1,0,0,0,0,0,1
235,0,1,0,1,3.1780538303479458,0,0,576.0,1,2.1972245773362196,11.581194301073477,327.2083586951898,1,11462980605.3961,1.0,1,0,0,1,0,0,0,0
236,1,0,0,1,3.6375861597263857,0,0,1444.0,1,1.6094379124341003,11.832525520625843,371.0225195321707,1,18949645122.4441,1.0,0,1,0,0,0,1,0,0
237,1,0,1,1,3.7612001156935624,1,0,1849.0,1,1.3862943611198906,0.0,0.0,0,0.0,1.0,1,0,0,0,0,0,1,0
238,0,1,0,1,3.091042453358316,0,0,484.0,1,1.0986122886681098,11.684190877224367,344.5004644409061,1,14085077695.524902,1.0,0,0,1,1,0,0,0,0
239,0,0,0,1,3.6888794541139363,1,0,1600.0,1,1.0986122886681098,12.308325938768487,470.6727100650727,1,49076781475.84,1.0,0,0,1,0,0,1,0,0
240,1,0,0,1,3.6375861597263857,0,0,1444.0,1,0.6931471805599453,12.042520594310593,412.097634062609,1,28840347214.291595,1.0,1,0,0,0,0,1,0,0
241,1,1,0,1,3.4965075614664802,0,0,1089.0,1,0.0,11.686013692137523,344.8145878584605,1,14136520388.410002,1.0,0,1,0,0,1,0,0,0
242,1,0,0,1,3.367295829986474,0,0,841.0,1,2.0794415416798357,11.292330039424323,283.20330153442774,1,6432699260.8921,1.0,0,1,0,1,0,0,0,0
243,1,1,0,1,3.58351893845611,0,0,1296.0,1,1.791759469228055,0.0,0.0,0,0.0,1.0,1,0,0,0,0,1,0,0
244,0,0,1,1,3.5553480614894135,0,0,1225.0,1,2.1972245773362196,11.643502572990217,337.5627052859957,1,12984278884.016401,1.0,0,1,0,0,1,0,0,0
245,0,1,1,1,3.871201010907891,1,1,2304.0,1,1.0986122886681098,11.718569427757418,350.4733656071457,1,15087597045.2964,1.0,0,1,0,0,0,0,0,1
246,0,1,0,1,3.6888794541139363,1,0,1600.0,1,1.0986122886681098,0.0,0.0,0,0.0,1.0,1,0,0,0,0,1,0,0
247,0,1,0,1,3.5553480614894135,0,0,1225.0,1,1.6094379124341003,0.0,0.0,0,0.0,1.0,0,0,1,0,1,0,0,0
248,1,0,0,1,3.1780538303479458,0,0,576.0,1,1.9459101490553132,11.852634671233533,374.7718105727804,1,19727300834.2881,1.0,1,0,0,1,0,0,0,0
249,0,1,0,1,3.6888794541139363,1,0,1600.0,1,0.0,11.708732515700364,348.7538100150305,1,14793667157.808401,1.0,0,0,1,0,0,1,0,0
250,1,0,0,1,3.5263605246161616,0,0,1156.0,1,2.0794415416798357,0.0,0.0,0,0.0,1.0,1,0,0,0,1,0,0,0
251,0,0,0,1,3.713572066704308,1,0,1681.0,1,1.0986122886681098,0.0,0.0,0,0.0,1.0,0,0,1,0,0,0,1,0
252,0,1,0,1,3.367295829986474,0,0,841.0,1,1.0986122886681098,11.910855656761436,385.8419495078263,1,22163470853.480103,1.0,1,0,0,1,0,0,0,0
253,1,0,1,1,3.4965075614664802,0,0,1089.0,1,1.0986122886681098,11.57596383018637,326.3537497869452,1,11343692055.832901,1.0,0,1,0,0,1,0,0,0
254,0,0,0,1,3.828641396489095,1,1,2116.0,1,0.0,12.04840399322116,413.3116862611073,1,29181710184.902496,1.0,0,1,0,0,0,0,1,0
255,0,0,0,1,3.6888794541139363,1,0,1600.0,1,1.791759469228055,11.792889479692239,363.74196898350897,1,17505465079.5684,1.0,1,0,0,0,0,1,0,0
256,0,0,0,1,3.332204510175204,0,0,784.0,1,1.9459101490553132,0.0,0.0,0,0.0,1.0,1,0,0,1,0,0,0,0
257,0,1,0,1,4.290459441148391,1,1,5329.0,1,0.0,11.595012880802546,329.4769642934085,1,11784203222.7049,1.0,0,0,1,0,0,0,0,1
258,0,0,0,1,3.4011973816621555,0,0,900.0,1,2.302585092994046,10.96227543920084,240.11974096271217,0,3324386153.1000996,1.0,1,0,0,1,0,0,0,0
259,1,0,0,1,3.5263605246161616,0,0,1156.0,1,0.6931471805599453,12.00769170435645,404.98330829800875,1,26899765571.790405,1.0,0,1,0,0,1,0,0,0
260,0,1,0,1,3.58351893845611,0,0,1296.0,1,0.0,0.0,0.0,0,0.0,1.0,0,0,1,0,0,1,0,0
261,1,0,0,1,3.6635616461296463,1,0,1521.0,1,1.791759469228055,0.0,0.0,0,0.0,1.0,0,0,1,0,0,1,0,0
262,1,1,0,1,3.6635616461296463,1,0,1521.0,1,1.791759469228055,0.0,0.0,0,0.0,1.0,0,0,1,0,0,1,0,0
263,0,0,0,1,3.6635616461296463,1,0,1521.0,1,1.0986122886681098,11.917640224970983,387.1530575883393,1,22466259658.500095,1.0,0,1,0,0,0,1,0,0
264,0,1,0,1,3.5263605246161616,0,0,1156.0,1,1.791759469228055,0.0,0.0,0,0.0,1.0,1,0,0,0,1,0,0,0
265,1,1,0,1,3.4965075614664802,0,0,1089.0,1,0.0,11.659423192662048,340.2605325335279,1,13404366986.472898,1.0,0,1,0,0,1,0,0,0
266,1,0,0,1,3.367295829986474,0,0,841.0,1,1.3862943611198906,11.539710034234071,320.4912635314729,1,10550299324.6225,1.0,0,1,0,1,0,0,0,0
267,0,1,0,1,3.6109179126442243,0,0,1369.0,1,1.6094379124341003,0.0,0.0,0,0.0,1.0,1,0,0,0,0,1,0,0
268,1,0,1,1,3.8066624897703196,1,1,2025.0,1,2.1972245773362196,11.561052361607326,323.9295911151064,1,11010384646.9444,1.0,1,0,0,0,0,0,1,0
269,0,1,0,1,3.784189633918261,1,0,1936.0,1,2.0794415416798357,0.0,0.0,0,0.0,1.0,0,0,1,0,0,0,1,0
270,0,1,0,1,3.2188758248682006,0,0,625.0,1,2.302585092994046,0.0,0.0,0,0.0,1.0,1,0,0,1,0,0,0,0
271,0,1,0,1,3.367295829986474,0,0,841.0,1,2.0794415416798357,11.537523146225496,320.1410158039735,1,10504255444.672901,1.0,1,0,0,1,0,0,0,0
272,0,0,0,1,3.6109179126442243,0,0,1369.0,1,1.6094379124341003,0.0,0.0,0,0.0,1.0,1,0,0,0,0,1,0,0
273,0,0,0,1,3.58351893845611,0,0,1296.0,1,2.0794415416798357,11.755066142781349,356.92763972547715,1,16230082239.0756,1.0,0,0,1,0,0,1,0,0
274,0,1,0,1,3.295836866004329,0,0,729.0,1,0.6931471805599453,0.0,0.0,0,0.0,1.0,0,0,1,1,0,0,0,0
275,1,0,0,1,3.912023005428146,1,1,2500.0,1,0.6931471805599453,11.535457599065298,319.8105532967916,1,10460950883.8641,1.0,0,1,0,0,0,0,0,1
276,0,0,0,1,3.367295829986474,0,0,841.0,1,0.6931471805599453,0.0,0.0,0,0.0,1.0,1,0,0,1,0,0,0,0
277,0,1,0,1,3.8501476017100584,1,1,2209.0,1,1.9459101490553132,11.362174781931005,293.26815374329345,1,7397068158.564101,1.0,0,0,1,0,0,0,0,1
278,0,1,0,1,3.5553480614894135,0,0,1225.0,1,2.0794415416798357,11.686794062623568,344.94915567370214,1,14158601061.6064,1.0,0,0,1,0,1,0,0,0
279,0,0,0,1,3.5263605246161616,0,0,1156.0,1,1.6094379124341003,11.845053923891436,373.3539741317882,1,19430461418.376102,1.0,0,0,1,0,1,0,0,0
280,0,1,0,1,3.58351893845611,0,0,1296.0,1,1.6094379124341003,11.655731725225477,339.63308142759,1,13305767841.3969,1.0,1,0,0,0,0,1,0,0
281,0,1,0,1,4.127134385045092,1,1,3844.0,1,2.302585092994046,11.7577424415659,357.40558193738383,1,16317188251.5625,1.0,1,0,0,0,0,0,0,1
282,1,1,1,1,3.2188758248682006,0,0,625.0,1,2.0794415416798357,11.862355387005413,376.5977695101234,1,20114580237.774403,1.0,0,1,0,1,0,0,0,0
283,0,1,0,1,3.7376696182833684,1,0,1764.0,1,1.9459101490553132,11.51116842227437,315.9500751701129,1,9964920817.8025,1.0,1,0,0,0,0,0,1,0
284,0,0,0,1,3.367295829986474,0,0,841.0,1,1.6094379124341003,11.55125424200519,322.34652161920405,1,10796722836.9984,1.0,0,0,1,1,0,0,0,0
285,1,0,0,1,3.713572066704308,1,0,1681.0,1,2.1972245773362196,0.0,0.0,0,0.0,1.0,1,0,0,0,0,0,1,0
286,0,1,1,1,4.143134726391533,1,1,3969.0,1,0.0,11.892750867136668,382.36491732375237,1,21375296740.584896,1.0,0,0,1,0,0,0,0,1
287,0,1,0,1,3.912023005428146,1,1,2500.0,1,1.791759469228055,11.827396512084723,370.0722497026763,1,18756252945.0409,1.0,1,0,0,0,0,0,0,1
288,0,0,0,1,3.6635616461296463,1,0,1521.0,1,1.791759469228055,0.0,0.0,0,0.0,1.0,1,0,0,0,0,1,0,0
289,0,1,0,1,3.912023005428146,1,1,2500.0,1,1.791759469228055,11.886523570992004,381.17621909033096,1,21110727107.996098,1.0,0,1,0,0,0,0,0,1
290,1,0,0,1,3.8066624897703196,1,1,2025.0,1,0.6931471805599453,0.0,0.0,0,0.0,1.0,1,0,0,0,0,0,1,0
291,1,1,0,1,3.871201010907891,1,1,2304.0,1,0.6931471805599453,0.0,0.0,0,0.0,1.0,0,0,1,0,0,0,0,1
292,0,0,0,1,3.258096538021482,0,0,676.0,1,2.0794415416798357,0.0,0.0,0,0.0,1.0,1,0,0,1,0,0,0,0
293,1,0,0,1,3.5553480614894135,0,0,1225.0,1,2.0794415416798357,12.091321509018977,422.2766865456818,1,31797166469.760002,1.0,0,1,0,0,1,0,0,0
294,0,1,0,1,3.5553480614894135,0,0,1225.0,1,2.1972245773362196,11.533222773812883,319.4533925316806,1,10414298427.2209,1.0,1,0,0,0,1,0,0,0
295,0,0,0,1,3.7376696182833684,1,0,1764.0,1,1.9459101490553132,11.660749344164882,340.4862258594318,1,13439966618.9569,1.0,0,1,0,0,0,0,1,0
296,0,0,1,1,3.828641396489095,1,1,2116.0,1,2.1972245773362196,11.753586682102142,356.66370715283045,1,16182129681.0,1.0,0,0,1,0,0,0,1,0
297,0,1,0,1,3.8918202981106265,1,1,2401.0,1,1.791759469228055,11.61313661537426,332.4762096752187,1,12219186664.584898,1.0,0,1,0,0,0,0,0,1
298,1,1,1,1,4.04305126783455,1,1,3249.0,1,1.791759469228055,0.0,0.0,0,0.0,1.0,1,0,0,0,0,0,0,1
299,1,0,1,1,3.9318256327243257,1,1,2601.0,1,1.9459101490553132,11.905472762943925,384.8048726302722,1,21926143433.5441,1.0,0,1,0,0,0,0,0,1
300,0,0,0,1,3.7376696182833684,1,0,1764.0,1,1.791759469228055,11.749612803723938,355.95574163089435,1,16054027786.1601,1.0,0,1,0,0,0,0,1,0
301,0,1,0,1,3.6375861597263857,0,0,1444.0,1,2.302585092994046,11.461747111345156,308.2384142186045,1,9027074919.246399,1.0,0,0,1,0,0,1,0,0
302,1,0,0,1,3.1780538303479458,0,0,576.0,1,1.9459101490553132,0.0,0.0,0,0.0,1.0,1,0,0,1,0,0,0,0
303,1,0,0,1,3.58351893845611,0,0,1296.0,1,1.791759469228055,11.337942355782614,289.7362938949831,1,7047118956.294399,1.0,1,0,0,0,0,1,0,0
304,1,0,1,1,3.6375861597263857,0,0,1444.0,1,0.0,0.0,0.0,0,0.0,1.0,1,0,0,0,0,1,0,0
305,0,1,0,1,4.127134385045092,1,1,3844.0,1,1.6094379124341003,0.0,0.0,0,0.0,1.0,1,0,0,0,0,0,0,1
306,0,0,0,1,3.871201010907891,1,1,2304.0,1,2.0794415416798357,0.0,0.0,0,0.0,1.0,0,0,1,0,0,0,0,1
307,1,0,1,1,3.7612001156935624,1,0,1849.0,1,0.0,11.589547374533671,328.57781422366304,1,11656091421.0244,1.0,0,1,0,0,0,0,1,0
308,0,1,0,1,3.2188758248682006,0,0,625.0,1,2.1972245773362196,12.063699133473591,416.48463357007546,1,30088180794.302505,1.0,0,1,0,1,0,0,0,0
309,0,0,0,1,3.6375861597263857,0,0,1444.0,1,1.9459101490553132,11.363632915295646,293.48204374373574,1,7418671467.524101,1.0,0,0,1,0,0,1,0,0
310,0,0,0,1,3.784189633918261,1,0,1936.0,1,1.9459101490553132,0.0,0.0,0,0.0,1.0,1,0,0,0,0,0,1,0
311,1,1,0,1,3.295836866004329,0,0,729.0,1,1.791759469228055,11.672553459740127,342.5017372218716,1,13761035479.353601,1.0,1,0,0,1,0,0,0,0
312,0,0,1,1,3.784189633918261,1,0,1936.0,1,2.0794415416798357,11.641809148709063,337.27700781405184,1,12940377483.4084,1.0,0,0,1,0,0,0,1,0
313,0,0,1,1,4.02535169073515,1,1,3136.0,1,2.1972245773362196,11.554233421391869,322.8270434768438,1,10861245619.29,1.0,0,1,0,0,0,0,0,1
314,0,1,0,1,3.1354942159291497,0,0,529.0,1,0.6931471805599453,11.443596501296339,305.4537117142301,1,8705257605.8809,1.0,0,1,0,1,0,0,0,0
315,1,1,0,1,4.127134385045092,1,1,3844.0,1,2.0794415416798357,0.0,0.0,0,0.0,1.0,1,0,0,0,0,0,0,1
316,1,1,0,1,3.713572066704308,1,0,1681.0,1,1.791759469228055,11.524648777617324,318.08682776877134,1,10237236583.392899,1.0,0,0,1,0,0,0,1,0
317,1,1,0,1,4.1588830833596715,1,1,4096.0,1,0.0,11.05057138319044,250.9580243785801,0,3966471582.8049,1.0,0,0,1,0,0,0,0,1
318,0,0,0,1,3.5263605246161616,0,0,1156.0,1,1.6094379124341003,11.769723729498013,359.5530976086842,1,16712912463.264898,1.0,1,0,0,0,1,0,0,0
319,0,1,0,1,3.5553480614894135,0,0,1225.0,1,1.0986122886681098,0.0,0.0,0,0.0,1.0,0,0,1,0,1,0,0,0
320,1,1,0,1,3.332204510175204,0,0,784.0,1,0.6931471805599453,12.054855841012046,414.64715120207927,1,29560702028.707603,1.0,0,1,0,1,0,0,0,0
321,0,1,0,1,3.4965075614664802,0,0,1089.0,1,0.6931471805599453,11.525704563362462,318.2547878665771,1,10258876078.9321,1.0,1,0,0,0,1,0,0,0
322,1,0,0,1,3.4657359027997265,0,0,1024.0,1,0.0,11.434598559465908,304.08257102306936,1,8549999991.764101,1.0,0,1,0,0,1,0,0,0
323,1,1,0,1,3.6109179126442243,0,0,1369.0,1,1.9459101490553132,0.0,0.0,0,0.0,1.0,1,0,0,0,0,1,0,0
324,1,1,1,1,3.970291913552122,1,1,2809.0,1,0.0,11.97206870813813,397.8338095235245,1,25049943682.627598,1.0,1,0,0,0,0,0,0,1
325,1,1,0,1,3.044522437723423,0,0,441.0,1,2.0794415416798357,0.0,0.0,0,0.0,1.0,1,0,0,1,0,0,0,0
326,0,1,0,1,3.4339872044851463,0,0,961.0,1,0.6931471805599453,0.0,0.0,0,0.0,1.0,1,0,0,1,0,0,0,0
327,0,0,0,1,3.1354942159291497,0,0,529.0,1,0.6931471805599453,11.298171125606824,284.03161795828294,1,6508287822.081601,1.0,1,0,0,1,0,0,0,0
328,0,1,0,1,3.58351893845611,0,0,1296.0,1,1.0986122886681098,11.663714386127886,340.9913781901237,1,13519903531.014399,1.0,1,0,0,0,0,1,0,0
329,1,1,0,1,3.367295829986474,0,0,841.0,1,0.6931471805599453,11.768938913320758,359.4120337440025,1,16686699912.540098,1.0,0,1,0,1,0,0,0,0
330,1,1,1,1,4.127134385045092,1,1,3844.0,1,1.0986122886681098,11.680419383661457,343.8514359429083,1,13979233827.1161,1.0,0,1,0,0,0,0,0,1
331,0,1,0,1,3.7612001156935624,1,0,1849.0,1,1.3862943611198906,11.990751729962104,401.5675908237616,1,26003668467.6409,1.0,1,0,0,0,0,0,1,0
332,0,1,0,1,3.970291913552122,1,1,2809.0,1,1.6094379124341003,12.02730141884908,408.9736421824761,1,27975720269.1136,1.0,0,0,1,0,0,0,0,1
333,0,0,0,1,3.5553480614894135,0,0,1225.0,1,1.6094379124341003,11.99086037082349,401.5894047407127,1,26009319203.402496,1.0,1,0,0,0,1,0,0,0
334,0,0,0,1,3.4339872044851463,0,0,961.0,1,0.0,11.797070715233648,364.50320986240985,1,17652467821.5081,1.0,0,0,1,1,0,0,0,0
335,0,1,0,1,3.6635616461296463,1,0,1521.0,1,0.0,0.0,0.0,0,0.0,1.0,1,0,0,0,0,1,0,0
336,0,1,0,1,4.189654742026425,1,1,4356.0,1,2.0794415416798357,11.545307946776616,321.38956112481316,1,10669082326.5625,1.0,0,1,0,0,0,0,0,1
337,0,1,0,1,3.4657359027997265,0,0,1024.0,1,2.0794415416798357,0.0,0.0,0,0.0,1.0,0,0,1,0,1,0,0,0
338,0,1,0,1,3.4965075614664802,0,0,1089.0,1,2.0794415416798357,11.749417053538751,355.9209041346125,1,16047743858.496101,1.0,1,0,0,0,1,0,0,0
339,0,1,0,1,3.58351893845611,0,0,1296.0,1,2.0794415416798357,11.804768991548146,365.9089367588608,1,17926358043.4225,1.0,1,0,0,0,0,1,0,0
340,1,0,1,1,3.6635616461296463,1,0,1521.0,1,0.6931471805599453,0.0,0.0,0,0.0,1.0,0,0,1,0,0,1,0,0
341,0,1,0,1,3.367295829986474,0,0,841.0,1,0.6931471805599453,0.0,0.0,0,0.0,1.0,0,0,1,1,0,0,0,0
342,1,0,1,1,3.713572066704308,1,0,1681.0,1,1.0986122886681098,10.421207853297515,183.20466697112275,0,1126538739.6024997,1.0,1,0,0,0,0,0,1,0
