,Age,Previously_Insured,Vehicle_Damage,Policy_Sales_Channel,Age30,Age3059,Age1,Age4,AgeResponse,myvariable2,myvariable5,myvariable6,myvariable7,myvariable8,Vehicle_Age_1-2 Year,Vehicle_Age_< 1 Year,Vehicle_Age_> 2 Years,Region_Code_high mid,Region_Code_low,Region_Code_low mid,Region_Code_mid,Region_Code_unknown,Region_Code_very low,pred,prob,real,result,TP,TN,FP,FN
340390,3.1780538303479458,0,1,0.2049303496730699,0,False,True,False,0.036581709145427285,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.6179925912724732,0,False,0,0,1,0
146961,3.258096538021482,0,1,0.2049303496730699,0,False,True,False,0.044853364002300174,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.6401128644433457,0,False,0,0,1,0
370092,3.2188758248682006,0,0,0.02736646630503836,0,False,True,False,0.03684406401190919,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.3372137395411617,0,True,0,1,0,0
43470,3.4965075614664802,1,0,0.02736646630503836,1,True,False,True,0.20087976539589442,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.03990316983509203,0,True,0,1,0,0
372766,3.7376696182833684,0,0,0.2049303496730699,1,True,False,True,0.19020172910662825,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.20084388614253904,0,True,0,1,0,0
123730,3.6888794541139363,0,0,0.11884411884411884,1,True,False,True,0.2245762711864407,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.18574266761051633,0,True,0,1,0,0
267975,3.1354942159291497,1,1,0.02736646630503836,0,False,True,False,0.03440725680325305,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.014391391089773357,0,True,0,1,0,0
78531,3.6888794541139363,0,1,0.2049303496730699,1,True,False,True,0.2245762711864407,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0.7705830186186097,0,False,0,0,1,0
237854,3.4657359027997265,1,0,0.02736646630503836,1,True,False,True,0.1984848484848485,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.005234920838667722,0,True,0,1,0,0
246196,3.5553480614894135,1,0,0.2049303496730699,1,True,False,True,0.21850079744816586,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.022002265883412503,0,True,0,1,0,0
226078,3.8918202981106265,0,1,0.11884411884411884,1,True,False,True,0.209277238403452,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.7532905457578956,0,False,0,0,1,0
370471,3.871201010907891,1,0,0.2049303496730699,1,True,False,True,0.20146137787056367,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.009195844999424992,0,True,0,1,0,0
289026,3.6888794541139363,0,1,0.2049303496730699,1,True,False,True,0.2245762711864407,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0.7618349330370792,0,False,0,0,1,0
371396,3.044522437723423,1,0,0.02736646630503836,0,False,True,False,0.03551660516605166,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0014936054835198703,0,True,0,1,0,0
331912,4.3694478524670215,1,0,0.2049303496730699,1,False,False,False,0.07627118644067797,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.0023345532845372883,0,True,0,1,0,0
148830,3.6109179126442243,0,1,0.2049303496730699,1,True,False,True,0.20699708454810495,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0.7457712622392207,1,True,1,0,0,0
269736,3.1354942159291497,1,0,0.02736646630503836,0,False,True,False,0.03440725680325305,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0032560384033388672,0,True,0,1,0,0
68362,3.295836866004329,1,0,0.02736646630503836,0,False,True,False,0.0363232023721275,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.00779344858349747,0,True,0,1,0,0
202398,3.9512437185814275,0,1,0.11884411884411884,1,True,False,True,0.18057285180572852,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.7309950503532867,0,False,0,0,1,0
293314,3.1354942159291497,1,0,0.02736646630503836,0,False,True,False,0.03440725680325305,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0032560384033388672,0,True,0,1,0,0
48966,3.7612001156935624,1,0,0.2049303496730699,1,True,False,True,0.2502218278615794,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.012118071232143281,0,True,0,1,0,0
220280,3.091042453358316,1,0,0.02736646630503836,0,False,True,False,0.03658094893154654,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0019201459173087952,0,True,0,1,0,0
85948,3.2188758248682006,1,0,0.2049303496730699,0,False,True,False,0.03684406401190919,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.007488154298339995,0,True,0,1,0,0
99767,3.258096538021482,1,0,0.02736646630503836,0,False,True,False,0.044853364002300174,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.002310603588179342,0,True,0,1,0,0
283374,3.091042453358316,1,0,0.02736646630503836,0,False,True,False,0.03658094893154654,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.001230302834508504,0,True,0,1,0,0
97619,3.58351893845611,0,0,0.11884411884411884,1,True,False,True,0.21706586826347304,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.3175496788755232,0,True,0,1,0,0
240585,3.2188758248682006,1,0,0.02736646630503836,0,False,True,False,0.03684406401190919,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.0015817271252523003,0,True,0,1,0,0
373573,3.044522437723423,1,0,0.02736646630503836,0,False,True,False,0.03551660516605166,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0014936054835198703,0,True,0,1,0,0
176265,3.9512437185814275,0,1,0.11884411884411884,1,True,False,True,0.18057285180572852,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0.738524414428878,0,False,0,0,1,0
35893,3.1780538303479458,1,0,0.02736646630503836,0,False,True,False,0.036581709145427285,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0024903461797134018,0,True,0,1,0,0
335385,3.713572066704308,0,1,0.2049303496730699,1,True,False,True,0.22111553784860558,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0.76302714352201,0,False,0,0,1,0
67381,3.713572066704308,0,1,0.2049303496730699,1,True,False,True,0.22111553784860558,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0.7902597426706621,0,False,0,0,1,0
227824,3.6635616461296463,0,1,0.2049303496730699,1,True,False,True,0.209919261822376,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.7657894732816877,0,False,0,0,1,0
91193,3.1354942159291497,0,1,0.02736646630503836,0,False,True,False,0.03440725680325305,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.4044738214509841,1,False,0,0,0,1
143356,3.091042453358316,1,0,0.02736646630503836,0,False,True,False,0.03658094893154654,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0015394469989249801,0,True,0,1,0,0
293258,3.7612001156935624,0,1,0.2049303496730699,1,True,False,True,0.2502218278615794,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.7894050568388445,1,True,1,0,0,0
219688,3.1354942159291497,0,1,0.02736646630503836,0,False,True,False,0.03440725680325305,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.4044738214509841,0,True,0,1,0,0
68992,3.2188758248682006,1,0,0.02736646630503836,0,False,True,False,0.03684406401190919,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.0015817271252523003,0,True,0,1,0,0
352600,3.5553480614894135,0,1,0.2049303496730699,1,True,False,True,0.21850079744816586,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0.7897443119705574,1,True,1,0,0,0
215276,3.4011973816621555,1,0,0.2049303496730699,0,False,False,False,0.13688212927756654,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.009246149955245803,0,True,0,1,0,0
48049,3.332204510175204,0,1,0.2049303496730699,0,False,False,False,0.07372881355932204,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0.7222325297270438,0,False,0,0,1,0
301033,3.970291913552122,0,1,0.11884411884411884,1,True,False,False,0.166189111747851,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.6909304978275966,1,True,1,0,0,0
236514,4.30406509320417,0,1,0.11884411884411884,1,False,False,False,0.08139534883720931,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.5241062970555772,0,False,0,0,1,0
143933,3.912023005428146,0,1,0.2049303496730699,1,True,False,True,0.19757575757575757,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0.7698360666880888,1,True,1,0,0,0
36574,3.871201010907891,0,1,0.2049303496730699,1,True,False,True,0.20146137787056367,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0.7376995551710998,1,True,1,0,0,0
152303,3.8501476017100584,0,1,0.2049303496730699,1,True,False,True,0.19796954314720813,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0.7435409460213335,0,False,0,0,1,0
219979,3.828641396489095,0,1,0.2049303496730699,1,True,False,True,0.23592233009708738,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.7850557837468579,1,True,1,0,0,0
374807,3.295836866004329,1,0,0.02736646630503836,0,False,True,False,0.0363232023721275,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.004764246252910485,0,True,0,1,0,0
361634,3.8501476017100584,0,1,0.2049303496730699,1,True,False,True,0.19796954314720813,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0.7664995649287129,0,False,0,0,1,0
124036,3.8066624897703196,0,1,0.2049303496730699,1,True,False,True,0.21357285429141717,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0.758382520407038,0,False,0,0,1,0
31444,3.367295829986474,1,0,0.02736646630503836,0,False,False,False,0.11088295687885011,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.009410495380634877,0,True,0,1,0,0
24154,3.2188758248682006,0,1,0.2049303496730699,0,False,True,False,0.03684406401190919,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0.5669753363019027,0,False,0,0,1,0
256726,3.828641396489095,0,1,0.2049303496730699,1,True,False,True,0.23592233009708738,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0.7689874576451465,1,True,1,0,0,0
180358,3.2188758248682006,1,0,0.02736646630503836,0,False,True,False,0.03684406401190919,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0018688184128021676,0,True,0,1,0,0
14397,3.1354942159291497,1,0,0.02736646630503836,0,False,True,False,0.03440725680325305,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.002505848552094135,0,True,0,1,0,0
52307,4.204692619390966,1,1,0.2049303496730699,1,False,False,False,0.09064327485380116,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.022128513585963527,0,True,0,1,0,0
10430,4.276666119016055,0,1,0.2049303496730699,1,False,False,False,0.08914728682170543,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0.5935845838609449,0,False,0,0,1,0
105027,4.060443010546419,1,0,0.2049303496730699,1,True,False,False,0.16764132553606237,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.010164274228896968,0,True,0,1,0,0
145969,3.4011973816621555,1,0,0.02736646630503836,0,False,False,False,0.13688212927756654,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.004512027647690275,0,True,0,1,0,0
330132,3.1354942159291497,1,0,0.02736646630503836,0,False,True,False,0.03440725680325305,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.002967220717325217,0,True,0,1,0,0
346012,3.091042453358316,1,0,0.02736646630503836,0,False,True,False,0.03658094893154654,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0015394469989249801,0,True,0,1,0,0
377091,3.713572066704308,0,1,0.2049303496730699,1,True,False,True,0.22111553784860558,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0.7804607939220776,0,False,0,0,1,0
4135,4.04305126783455,0,1,0.2049303496730699,1,True,False,False,0.13980582524271845,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.71746893646201,1,True,1,0,0,0
233016,4.02535169073515,0,1,0.2049303496730699,1,True,False,False,0.17158671586715868,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.7208472469744736,1,True,1,0,0,0
250158,3.871201010907891,1,0,0.2049303496730699,1,True,False,True,0.20146137787056367,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.013598595267395215,0,True,0,1,0,0
44314,3.7376696182833684,0,1,0.2049303496730699,1,True,False,True,0.19020172910662825,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0.7391400367280841,0,False,0,0,1,0
272805,3.044522437723423,0,0,0.02736646630503836,0,False,True,False,0.03551660516605166,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.19762205317278567,0,True,0,1,0,0
174946,3.8918202981106265,0,1,0.2049303496730699,1,True,False,True,0.209277238403452,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0.766646173202491,1,True,1,0,0,0
264497,3.5263605246161616,1,1,0.2049303496730699,1,True,False,True,0.22063037249283668,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.06933221370439145,0,True,0,1,0,0
197771,3.871201010907891,0,1,0.2049303496730699,1,True,False,True,0.20146137787056367,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.7570696857507039,0,False,0,0,1,0
326229,3.7376696182833684,0,1,0.2049303496730699,1,True,False,True,0.19020172910662825,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0.7475974393848521,0,False,0,0,1,0
144408,3.044522437723423,0,1,0.02736646630503836,0,False,True,False,0.03551660516605166,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.3641150926695415,0,True,0,1,0,0
371709,3.2188758248682006,1,0,0.02736646630503836,0,False,True,False,0.03684406401190919,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.002310603588179342,0,True,0,1,0,0
158635,4.31748811353631,1,0,0.2049303496730699,1,False,False,False,0.07103825136612021,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.010013592961173746,0,True,0,1,0,0
338280,3.1780538303479458,0,1,0.02736646630503836,0,False,True,False,0.036581709145427285,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.436969690782248,0,True,0,1,0,0
83844,3.332204510175204,0,1,0.11884411884411884,0,False,False,False,0.07372881355932204,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0.6621138219904039,0,False,0,0,1,0
56754,3.7376696182833684,0,1,0.2049303496730699,1,True,False,True,0.19020172910662825,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0.7475974393848521,0,False,0,0,1,0
126179,4.290459441148391,0,1,0.2049303496730699,1,False,False,False,0.08368200836820083,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0.5741977703587477,0,False,0,0,1,0
148155,3.091042453358316,0,0,0.02736646630503836,0,False,True,False,0.03658094893154654,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.13033713548159193,0,True,0,1,0,0
205509,3.1780538303479458,1,0,0.02736646630503836,0,False,True,False,0.036581709145427285,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.002590464246556996,0,True,0,1,0,0
116795,3.7376696182833684,0,1,0.2049303496730699,1,True,False,True,0.19020172910662825,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.7616943558196533,0,False,0,0,1,0
43366,3.091042453358316,0,1,0.02736646630503836,0,False,True,False,0.03658094893154654,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.4125200876084256,0,True,0,1,0,0
51967,3.4657359027997265,0,1,0.02736646630503836,1,True,False,True,0.1984848484848485,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0.730768371570512,1,True,1,0,0,0
76080,3.044522437723423,1,0,0.02736646630503836,0,False,True,False,0.03551660516605166,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.0011690538175605605,0,True,0,1,0,0
236757,3.713572066704308,0,1,0.2049303496730699,1,True,False,True,0.22111553784860558,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.7787772907790966,1,True,1,0,0,0
257910,3.6109179126442243,0,1,0.2049303496730699,1,True,False,True,0.20699708454810495,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.7632262423025687,0,False,0,0,1,0
75350,3.044522437723423,1,0,0.02736646630503836,0,False,True,False,0.03551660516605166,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0014936054835198703,0,True,0,1,0,0
162973,3.2188758248682006,1,0,0.02736646630503836,0,False,True,False,0.03684406401190919,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.0015817271252523003,0,True,0,1,0,0
368050,4.330733340286331,1,0,0.11884411884411884,1,False,False,False,0.0903954802259887,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.005695555911299345,0,True,0,1,0,0
204006,3.5553480614894135,0,1,0.2049303496730699,1,True,False,True,0.21850079744816586,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.7830936228841249,0,False,0,0,1,0
367861,3.295836866004329,0,0,0.02736646630503836,0,False,True,False,0.0363232023721275,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.1569655761342606,0,True,0,1,0,0
12834,3.6375861597263857,1,0,0.2049303496730699,1,True,False,True,0.2369109947643979,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.012538713866824154,0,True,0,1,0,0
354905,3.1354942159291497,1,0,0.02736646630503836,0,False,True,False,0.03440725680325305,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.0028532785068788196,0,True,0,1,0,0
68200,4.3694478524670215,0,1,0.2049303496730699,1,False,False,False,0.07627118644067797,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0.553863802127231,0,False,0,0,1,0
234022,3.5553480614894135,0,1,0.2049303496730699,1,True,False,True,0.21850079744816586,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0.7897443119705574,0,False,0,0,1,0
11307,3.6375861597263857,0,0,0.2049303496730699,1,True,False,True,0.2369109947643979,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.23383159717800467,0,True,0,1,0,0
307814,3.1354942159291497,1,0,0.02736646630503836,0,False,True,False,0.03440725680325305,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.002967220717325217,0,True,0,1,0,0
268831,3.091042453358316,1,0,0.02736646630503836,0,False,True,False,0.03658094893154654,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0015394469989249801,0,True,0,1,0,0
237914,3.1780538303479458,0,1,0.02736646630503836,0,False,True,False,0.036581709145427285,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.436969690782248,1,False,0,0,0,1
311770,3.912023005428146,0,1,0.2049303496730699,1,True,False,True,0.19757575757575757,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0.7299480673086296,1,True,1,0,0,0
117016,4.30406509320417,0,1,0.2049303496730699,1,False,False,False,0.08139534883720931,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0.5748609798643463,0,False,0,0,1,0
305770,3.5553480614894135,0,1,0.2049303496730699,1,True,False,True,0.21850079744816586,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0.7897443119705574,1,True,1,0,0,0
332382,3.912023005428146,0,1,0.2049303496730699,1,True,False,True,0.19757575757575757,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0.7568886744963456,0,False,0,0,1,0
123382,3.1780538303479458,0,0,0.02736646630503836,0,False,True,False,0.036581709145427285,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.17483827063924195,0,True,0,1,0,0
108221,4.02535169073515,0,1,0.2049303496730699,1,True,False,False,0.17158671586715868,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0.7320944063358613,0,False,0,0,1,0
59196,3.1780538303479458,1,0,0.02736646630503836,0,False,True,False,0.036581709145427285,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.002590464246556996,0,True,0,1,0,0
165884,3.4965075614664802,1,1,0.2049303496730699,1,True,False,True,0.20087976539589442,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.11291737215017683,0,True,0,1,0,0
40461,3.367295829986474,1,1,0.02736646630503836,0,False,False,False,0.11088295687885011,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.12600724597398885,0,True,0,1,0,0
289595,3.1354942159291497,1,0,0.02736646630503836,0,False,True,False,0.03440725680325305,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.002967220717325217,0,True,0,1,0,0
291021,3.332204510175204,1,0,0.02736646630503836,0,False,False,False,0.07372881355932204,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.004830648505301058,0,True,0,1,0,0
76817,3.4339872044851463,1,0,0.2049303496730699,1,True,False,False,0.15244755244755245,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.014133826074828708,0,True,0,1,0,0
220837,3.1354942159291497,1,0,0.02736646630503836,0,False,True,False,0.03440725680325305,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0032560384033388672,0,True,0,1,0,0
16650,4.174387269895637,0,1,0.2049303496730699,1,False,False,False,0.138328530259366,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.6527102367310921,0,False,0,0,1,0
42740,3.332204510175204,1,0,0.02736646630503836,0,False,False,False,0.07372881355932204,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.014082568226480203,0,True,0,1,0,0
11616,4.02535169073515,0,1,0.2049303496730699,1,True,False,False,0.17158671586715868,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0.7320944063358613,0,False,0,0,1,0
71395,3.6109179126442243,0,1,0.2049303496730699,1,True,False,True,0.20699708454810495,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.7632262423025687,0,False,0,0,1,0
46090,3.58351893845611,0,1,0.2049303496730699,1,True,False,True,0.21706586826347304,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0.7655304582035408,0,False,0,0,1,0
48260,3.6375861597263857,0,1,0.2049303496730699,1,True,False,True,0.2369109947643979,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.7862624883796592,1,True,1,0,0,0
282126,3.1780538303479458,1,0,0.02736646630503836,0,False,True,False,0.036581709145427285,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.00196835791007125,0,True,0,1,0,0
139137,3.044522437723423,0,1,0.02736646630503836,0,False,True,False,0.03551660516605166,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.3641150926695415,0,True,0,1,0,0
125570,3.8501476017100584,0,1,0.2049303496730699,1,True,False,True,0.19796954314720813,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0.7664995649287129,1,True,1,0,0,0
109973,4.174387269895637,0,1,0.2049303496730699,1,False,False,False,0.138328530259366,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.6580288538520019,0,False,0,0,1,0
210891,3.58351893845611,0,1,0.2049303496730699,1,True,False,True,0.21706586826347304,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0.76063144249198,1,True,1,0,0,0
324291,3.1354942159291497,1,0,0.02736646630503836,0,False,True,False,0.03440725680325305,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.002967220717325217,0,True,0,1,0,0
275084,3.1354942159291497,1,0,0.02736646630503836,0,False,True,False,0.03440725680325305,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.002967220717325217,0,True,0,1,0,0
21543,4.343805421853684,0,0,0.2049303496730699,1,False,False,False,0.05555555555555555,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.1582870985392194,0,True,0,1,0,0
325044,3.1780538303479458,0,1,0.02736646630503836,0,False,True,False,0.036581709145427285,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0.5078443207743131,0,False,0,0,1,0
310552,3.4657359027997265,1,0,0.02736646630503836,1,True,False,True,0.1984848484848485,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.005234920838667722,0,True,0,1,0,0
322458,3.332204510175204,1,0,0.02736646630503836,0,False,False,False,0.07372881355932204,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.004705269845565466,0,True,0,1,0,0
313886,3.044522437723423,0,1,0.02736646630503836,0,False,True,False,0.03551660516605166,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.33453576725963563,0,True,0,1,0,0
279835,3.091042453358316,1,1,0.02736646630503836,0,False,True,False,0.03658094893154654,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.021176822137532702,0,True,0,1,0,0
357977,3.258096538021482,0,1,0.02736646630503836,0,False,True,False,0.044853364002300174,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0.5317473335657389,0,False,0,0,1,0
336664,3.1780538303479458,0,1,0.02736646630503836,0,False,True,False,0.036581709145427285,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0.5114756687729701,0,False,0,0,1,0
234342,3.871201010907891,0,1,0.2049303496730699,1,True,False,True,0.20146137787056367,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.7570696857507039,1,True,1,0,0,0
121130,2.995732273553991,1,0,0.02736646630503836,0,False,True,False,0.029036004645760744,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.002402733525582492,0,True,0,1,0,0
375714,3.091042453358316,1,0,0.02736646630503836,0,False,True,False,0.03658094893154654,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0015394469989249801,0,True,0,1,0,0
56137,4.23410650459726,0,1,0.2049303496730699,1,False,False,False,0.08469945355191257,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.584934278011051,0,False,0,0,1,0
24975,3.7376696182833684,0,1,0.2049303496730699,1,True,False,True,0.19020172910662825,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0.7391400367280841,1,True,1,0,0,0
110361,3.1780538303479458,1,0,0.11884411884411884,0,False,True,False,0.036581709145427285,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.006672534317074295,0,True,0,1,0,0
318737,4.248495242049359,1,0,0.2049303496730699,1,False,False,False,0.09090909090909091,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.008905552535409004,0,True,0,1,0,0
135595,3.1354942159291497,1,0,0.02736646630503836,0,False,True,False,0.03440725680325305,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.002967220717325217,0,True,0,1,0,0
351747,3.8501476017100584,0,1,0.2049303496730699,1,True,False,True,0.19796954314720813,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0.7435409460213335,0,False,0,0,1,0
200845,3.367295829986474,1,0,0.11884411884411884,0,False,False,False,0.11088295687885011,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.002527788387036381,0,True,0,1,0,0
243443,3.4657359027997265,0,1,0.2049303496730699,1,True,False,True,0.1984848484848485,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0.7976431592523296,1,True,1,0,0,0
354109,3.828641396489095,0,1,0.11884411884411884,1,True,False,True,0.23592233009708738,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0.7525791589432539,0,False,0,0,1,0
246473,3.1354942159291497,1,0,0.02736646630503836,0,False,True,False,0.03440725680325305,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.002967220717325217,0,True,0,1,0,0
339538,3.4011973816621555,0,1,0.2049303496730699,0,False,False,False,0.13688212927756654,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0.7378526437391173,0,False,0,0,1,0
