,Gender,IsActiveMember,CreditScore_sign,Age_log,Age_gtmean,Age_gtq3,Age_pow20,Age_sign,Tenure_log,Balance_log,Balance_sqrt,Balance_gtmean,Balance_pow20,EstimatedSalary_sign,Geography_France,Geography_Germany,Geography_Spain,"AgeBins_(17.999, 31.0]","AgeBins_(31.0, 35.0]","AgeBins_(35.0, 40.0]","AgeBins_(40.0, 46.0]","AgeBins_(46.0, 92.0]",pred,real
2512,0,0,1,3.367295829986474,0,0,841.0,1,2.0794415416798357,0.0,0.0,0,0.0,1.0,1,0,0,1,0,0,0,0,0,0
423,1,1,1,3.332204510175204,0,0,784.0,1,1.791759469228055,11.735455628200425,353.44497450098225,1,15605843375.222502,1.0,0,1,0,1,0,0,0,0,0,0
6496,0,1,1,3.7612001156935624,1,0,1849.0,1,1.3862943611198906,11.295292452708356,283.62309496936246,1,6470925017.0436,1.0,0,1,0,0,0,0,1,0,0,0
2531,0,0,1,3.7376696182833684,1,0,1764.0,1,2.0794415416798357,11.885714752645772,381.0220990966272,1,21076605227.065598,1.0,0,1,0,0,0,0,1,0,1,1
1394,1,0,1,4.0943445622221,1,1,3600.0,1,1.0986122886681098,11.439139625541573,304.77378496189596,1,8628005915.4436,1.0,1,0,0,0,0,0,0,1,0,1
8088,0,0,1,3.58351893845611,0,0,1296.0,1,1.6094379124341003,11.891710949354941,382.16615496404177,1,21330885837.9409,1.0,0,1,0,0,0,1,0,0,0,0
2518,0,1,1,3.4657359027997265,0,0,1024.0,1,0.0,11.727280268132793,352.00315339496603,1,15352751354.6884,1.0,0,1,0,0,1,0,0,0,0,1
1184,0,0,1,3.091042453358316,0,0,484.0,1,2.0794415416798357,0.0,0.0,0,0.0,1.0,1,0,0,1,0,0,0,0,0,0
1631,0,1,1,3.4657359027997265,0,0,1024.0,1,2.0794415416798357,0.0,0.0,0,0.0,1.0,1,0,0,0,1,0,0,0,0,0
8938,0,0,1,3.4011973816621555,0,0,900.0,1,1.0986122886681098,11.618184085436916,333.3163512340791,1,12343163338.044098,1.0,1,0,0,1,0,0,0,0,1,0
5996,0,1,1,4.343805421853684,1,1,5929.0,1,1.0986122886681098,10.222564725637953,165.88294065394427,0,757193544.1225001,1.0,0,1,0,0,0,0,0,1,1,0
226,0,0,1,3.367295829986474,0,0,841.0,1,1.0986122886681098,11.976882412326221,398.7924898991956,1,25292274356.702503,1.0,0,0,1,1,0,0,0,0,1,1
2688,1,0,1,3.332204510175204,0,0,784.0,1,0.0,11.871471068134461,378.3181597544585,1,20484659712.6369,1.0,0,1,0,1,0,0,0,0,0,0
2921,1,0,1,3.713572066704308,1,0,1681.0,1,2.1972245773362196,0.0,0.0,0,0.0,1.0,1,0,0,0,0,0,1,0,0,0
8826,1,0,1,3.784189633918261,1,0,1936.0,1,1.0986122886681098,11.569028822433886,325.2240765995039,1,11187440978.49,1.0,1,0,0,0,0,0,1,0,1,1
5158,0,1,1,3.332204510175204,0,0,784.0,1,1.3862943611198906,12.027358454361952,408.9853053594958,1,27978911670.240402,1.0,1,0,0,1,0,0,0,0,0,0
8506,0,1,1,3.7612001156935624,1,0,1849.0,1,2.1972245773362196,11.595329720454952,329.52916411146373,1,11791672994.8809,1.0,0,1,0,0,0,0,1,0,0,0
532,1,1,1,3.6888794541139363,1,0,1600.0,1,1.3862943611198906,11.523769159031865,317.9469609856336,1,10219242688.672901,1.0,0,0,1,0,0,1,0,0,0,0
9848,0,0,1,3.6375861597263857,0,0,1444.0,1,1.3862943611198906,0.0,0.0,0,0.0,1.0,0,0,1,0,0,1,0,0,0,0
5907,1,1,1,3.912023005428146,1,1,2500.0,1,2.1972245773362196,0.0,0.0,0,0.0,1.0,1,0,0,0,0,0,0,1,0,0
7954,0,0,1,3.5553480614894135,0,0,1225.0,1,0.0,11.877829655585675,379.52285833662245,1,20746830213.760002,1.0,0,1,0,0,1,0,0,0,1,0
9145,0,1,1,3.332204510175204,0,0,784.0,1,1.9459101490553132,11.590966108311305,328.8109791354297,1,11689212169.555601,1.0,1,0,0,1,0,0,0,0,0,0
7613,0,1,1,3.4339872044851463,0,0,961.0,1,2.1972245773362196,11.31805129271567,286.8689944905165,1,6772272810.192401,1.0,0,1,0,1,0,0,0,0,0,0
2810,1,1,1,3.4011973816621555,0,0,900.0,1,0.0,11.728337444563763,352.189267298139,1,15385246829.798399,1.0,0,0,1,1,0,0,0,0,0,0
4404,1,1,1,3.7612001156935624,1,0,1849.0,1,1.3862943611198906,0.0,0.0,0,0.0,1.0,0,0,1,0,0,0,1,0,0,0
981,0,0,1,3.5263605246161616,0,0,1156.0,1,2.1972245773362196,0.0,0.0,0,0.0,1.0,0,0,1,0,1,0,0,0,0,0
7688,0,1,1,3.6375861597263857,0,0,1444.0,1,1.0986122886681098,11.421268952387416,302.06265906265213,1,8325075191.422501,1.0,0,0,1,0,0,1,0,0,1,0
4382,1,1,1,3.5263605246161616,0,0,1156.0,1,1.6094379124341003,11.571303706739705,325.5942106364915,1,11238457214.3281,1.0,0,1,0,0,1,0,0,0,1,1
5625,0,0,1,3.713572066704308,1,0,1681.0,1,0.6931471805599453,11.835113306521572,371.5028936630238,1,19047974607.359997,1.0,0,1,0,0,0,0,1,0,0,0
7006,1,1,1,3.295836866004329,0,0,729.0,1,1.3862943611198906,11.622389639092223,334.0179785580411,1,12447420855.360098,1.0,0,1,0,1,0,0,0,0,0,0
6147,0,0,1,3.6375861597263857,0,0,1444.0,1,1.0986122886681098,11.511371057504656,315.98208809994276,1,9968960124.302399,1.0,1,0,0,0,0,1,0,0,0,0
3224,1,1,1,3.58351893845611,0,0,1296.0,1,0.0,0.0,0.0,0,0.0,1.0,0,0,1,0,0,1,0,0,0,0
2440,1,1,1,3.58351893845611,0,0,1296.0,1,0.6931471805599453,11.611996563644777,332.2867436416927,1,12191357393.670399,1.0,1,0,0,0,0,1,0,0,1,0
511,0,1,1,3.5553480614894135,0,0,1225.0,1,1.6094379124341003,12.006747910523387,404.7922430086822,1,26849037797.6976,1.0,0,1,0,0,1,0,0,0,0,0
2595,1,1,1,3.58351893845611,0,0,1296.0,1,2.0794415416798357,0.0,0.0,0,0.0,1.0,1,0,0,0,0,1,0,0,0,1
2271,0,1,1,3.6888794541139363,1,0,1600.0,1,2.1972245773362196,10.747652438852784,215.68655498199234,0,2164174598.0761003,1.0,1,0,0,0,0,1,0,0,1,0
4001,1,1,1,3.58351893845611,0,0,1296.0,1,1.791759469228055,0.0,0.0,0,0.0,1.0,0,0,1,0,0,1,0,0,0,0
9625,0,1,1,3.295836866004329,0,0,729.0,1,1.9459101490553132,0.0,0.0,0,0.0,1.0,1,0,0,1,0,0,0,0,0,0
8611,1,1,1,3.4965075614664802,0,0,1089.0,1,1.0986122886681098,11.517802751647208,316.9998738170096,1,10098023042.7664,1.0,0,1,0,0,1,0,0,0,0,0
3548,1,0,1,3.8066624897703196,1,1,2025.0,1,2.1972245773362196,11.785661144509003,362.4297173246145,1,17254214838.089996,1.0,0,0,1,0,0,0,1,0,0,1
8247,1,1,1,3.6109179126442243,0,0,1369.0,1,1.6094379124341003,11.926639655648792,388.8990614542545,1,22874287756.550404,1.0,0,1,0,0,0,1,0,0,0,0
9199,0,0,1,3.6635616461296463,1,0,1521.0,1,1.3862943611198906,11.464288849011666,308.6303938370296,1,9073080667.3984,1.0,0,1,0,0,0,1,0,0,1,0
9339,1,0,1,3.5553480614894135,0,0,1225.0,1,1.9459101490553132,10.867352471483894,228.98951941082368,0,2749555070.4399996,1.0,0,1,0,0,1,0,0,0,0,0
1064,0,0,1,3.9512437185814275,1,1,2704.0,1,0.6931471805599453,0.0,0.0,0,0.0,1.0,1,0,0,0,0,0,0,1,1,1
4017,1,1,1,4.30406509320417,1,1,5476.0,1,0.0,11.705826857407924,348.2474981963259,1,14707945792.742401,1.0,1,0,0,0,0,0,0,1,0,0
9727,0,0,1,3.6888794541139363,1,0,1600.0,1,1.6094379124341003,11.591709935241132,328.9332911093068,1,11706614612.3521,1.0,0,1,0,0,0,1,0,0,0,0
2384,1,0,1,3.8066624897703196,1,1,2025.0,1,0.0,0.0,0.0,0,0.0,1.0,0,0,1,0,0,0,1,0,1,0
4529,1,1,1,3.295836866004329,0,0,729.0,1,1.9459101490553132,11.726633198646642,351.88928656610165,1,15332895611.644901,1.0,0,0,1,1,0,0,0,0,0,0
2781,0,0,1,3.4965075614664802,0,0,1089.0,1,1.0986122886681098,11.399493350314595,298.79170001859154,1,7970289881.190399,1.0,1,0,0,0,1,0,0,0,0,0
3675,0,1,1,4.219507705176107,1,1,4624.0,1,1.3862943611198906,11.489718146284545,312.57957386879906,1,9546460481.8801,1.0,1,0,0,0,0,0,0,1,0,0
9724,1,0,1,3.4339872044851463,0,0,961.0,1,1.0986122886681098,11.549228174890063,322.02013912176363,1,10753061587.1809,1.0,1,0,0,1,0,0,0,0,1,1
5481,1,0,1,3.5263605246161616,0,0,1156.0,1,1.3862943611198906,0.0,0.0,0,0.0,1.0,1,0,0,0,1,0,0,0,0,0
677,0,1,1,3.4011973816621555,0,0,900.0,1,0.6931471805599453,0.0,0.0,0,0.0,1.0,1,0,0,1,0,0,0,0,0,0
8654,0,1,1,3.6375861597263857,0,0,1444.0,1,2.1972245773362196,11.620410053187896,333.6875334800508,1,12398236805.916899,1.0,0,1,0,0,0,1,0,0,0,0
8528,0,1,1,4.07753744390572,1,1,3481.0,1,0.0,11.686564268861197,344.90952436834795,1,14152095440.256401,1.0,1,0,0,0,0,0,0,1,0,0
2252,1,0,1,4.007333185232471,1,1,3025.0,1,2.0794415416798357,11.914045011454162,386.4577337821045,1,22305297046.176395,1.0,0,1,0,0,0,0,0,1,0,1
3476,0,1,1,4.02535169073515,1,1,3136.0,1,1.9459101490553132,11.785373181665944,362.3775379352313,1,17244280553.550404,1.0,1,0,0,0,0,0,0,1,0,0
5280,0,1,1,3.58351893845611,0,0,1296.0,1,1.791759469228055,11.433240168417727,303.8761096236425,1,8526803029.676101,1.0,0,1,0,0,0,1,0,0,0,0
1272,1,0,1,3.6635616461296463,1,0,1521.0,1,1.6094379124341003,11.84626458421547,373.58004497028475,1,19477565800.202496,1.0,1,0,0,0,0,1,0,0,0,0
7132,1,0,1,3.1354942159291497,0,0,529.0,1,1.6094379124341003,0.0,0.0,0,0.0,1.0,1,0,0,1,0,0,0,0,0,0
7477,1,1,1,3.4657359027997265,0,0,1024.0,1,1.3862943611198906,11.335865441998738,289.43557141443415,1,7017907151.702499,1.0,1,0,0,0,1,0,0,0,0,0
5024,1,0,1,3.9512437185814275,1,1,2704.0,1,2.0794415416798357,11.728835960692702,352.2770642548277,1,15400594066.7569,1.0,0,1,0,0,0,0,0,1,0,0
2029,1,1,1,3.6375861597263857,0,0,1444.0,1,2.1972245773362196,11.026507372512395,247.9565889425002,0,3780094117.3009,1.0,0,1,0,0,0,1,0,0,0,0
7450,1,1,1,4.02535169073515,1,1,3136.0,1,2.302585092994046,0.0,0.0,0,0.0,1.0,1,0,0,0,0,0,0,1,1,1
7422,0,1,1,3.4965075614664802,0,0,1089.0,1,1.3862943611198906,0.0,0.0,0,0.0,1.0,0,0,1,0,1,0,0,0,0,0
469,1,0,1,3.8918202981106265,1,1,2401.0,1,2.1972245773362196,11.85958873897459,376.07717293130145,1,20003587670.721603,1.0,0,0,1,0,0,0,0,1,0,1
6596,0,0,1,3.367295829986474,0,0,841.0,1,2.1972245773362196,11.886515105438598,381.1746056599259,1,21110369683.0464,1.0,0,1,0,1,0,0,0,0,0,0
8721,0,1,1,3.4657359027997265,0,0,1024.0,1,0.0,11.955168304580534,394.4861974771741,1,24217385206.809597,1.0,0,0,1,0,1,0,0,0,0,0
7521,1,1,1,4.127134385045092,1,1,3844.0,1,2.0794415416798357,11.589929468146439,328.6405939624623,1,11665002261.5296,1.0,0,0,1,0,0,0,0,1,1,1
754,1,0,1,3.828641396489095,1,1,2116.0,1,1.3862943611198906,11.698516587570495,346.9769300688448,1,14494472041.1401,1.0,0,1,0,0,0,0,1,0,0,1
7197,0,1,1,3.2188758248682006,0,0,625.0,1,2.1972245773362196,11.215020651231592,272.4650436294535,0,5511161863.839999,1.0,0,0,1,1,0,0,0,0,0,0
1363,0,0,1,3.6635616461296463,1,0,1521.0,1,1.0986122886681098,0.0,0.0,0,0.0,1.0,1,0,0,0,0,1,0,0,0,0
396,0,1,1,4.2626798770413155,1,1,5041.0,1,0.0,0.0,0.0,0,0.0,1.0,1,0,0,0,0,0,0,1,0,0
295,0,0,1,3.7376696182833684,1,0,1764.0,1,1.9459101490553132,11.660749344164882,340.4862258594318,1,13439966618.9569,1.0,0,1,0,0,0,0,1,0,1,0
2018,1,0,1,3.7612001156935624,1,0,1849.0,1,0.6931471805599453,11.640803947462597,337.10753477191815,1,12914388249.420101,1.0,0,1,0,0,0,0,1,0,1,1
5241,1,1,1,3.4657359027997265,0,0,1024.0,1,2.1972245773362196,12.165890238097152,438.31819492236457,1,36911185649.665596,1.0,1,0,0,0,1,0,0,0,0,1
8583,0,1,1,3.5553480614894135,0,0,1225.0,1,1.0986122886681098,11.512603012988176,316.17678599163474,1,9993553039.417599,1.0,0,1,0,0,1,0,0,0,0,0
9996,0,1,1,3.6109179126442243,0,0,1369.0,1,2.0794415416798357,11.933631570111244,390.26101521930167,1,23196404849.3956,1.0,1,0,0,0,0,1,0,0,0,0
8515,1,1,1,3.332204510175204,0,0,784.0,1,2.0794415416798357,11.49109612928737,312.79501274796564,1,9572806490.1184,1.0,0,0,1,1,0,0,0,0,0,0
8766,0,1,1,3.784189633918261,1,0,1936.0,1,1.6094379124341003,11.532888667608791,319.4000313087023,1,10407341788.304401,1.0,1,0,0,0,0,0,1,0,0,1
9660,1,0,1,3.5263605246161616,0,0,1156.0,1,1.9459101490553132,11.450203639308345,306.46446776094615,1,8821054685.0209,1.0,1,0,0,0,1,0,0,0,1,0
4916,1,0,1,3.258096538021482,0,0,676.0,1,1.6094379124341003,11.374799648410969,295.12524459964453,1,7586220123.188101,1.0,1,0,0,1,0,0,0,0,0,0
842,1,0,1,3.367295829986474,0,0,841.0,1,1.3862943611198906,11.77616926560928,360.7137230547238,1,16929754485.0721,1.0,1,0,0,1,0,0,0,0,0,0
1916,1,1,1,3.6635616461296463,1,0,1521.0,1,1.0986122886681098,11.751438143854198,356.2807600755337,1,16112743018.560398,1.0,0,1,0,0,0,1,0,0,0,0
1185,1,1,1,3.6635616461296463,1,0,1521.0,1,1.3862943611198906,0.0,0.0,0,0.0,1.0,0,0,1,0,0,1,0,0,0,0
1659,1,1,1,3.58351893845611,0,0,1296.0,1,0.0,0.0,0.0,0,0.0,1.0,1,0,0,0,0,1,0,0,0,0
3920,0,1,1,3.367295829986474,0,0,841.0,1,0.6931471805599453,0.0,0.0,0,0.0,1.0,0,0,1,1,0,0,0,0,0,0
8927,1,1,1,3.713572066704308,1,0,1681.0,1,2.302585092994046,0.0,0.0,0,0.0,1.0,1,0,0,0,0,0,1,0,0,1
3449,0,1,1,3.6635616461296463,1,0,1521.0,1,1.791759469228055,0.0,0.0,0,0.0,1.0,1,0,0,0,0,1,0,0,0,0
5390,1,0,1,3.828641396489095,1,1,2116.0,1,0.6931471805599453,11.8740960284512,378.8150208215086,1,20592485340.6724,1.0,0,1,0,0,0,0,1,0,1,1
498,1,1,1,4.060443010546419,1,1,3364.0,1,2.302585092994046,10.892521740320719,231.88947798466407,0,2891506491.6529,1.0,1,0,0,0,0,0,0,1,0,1
9789,1,1,1,4.110873864173311,1,1,3721.0,1,2.0794415416798357,0.0,0.0,0,0.0,1.0,0,0,1,0,0,0,0,1,0,0
1009,1,0,1,3.5553480614894135,0,0,1225.0,1,1.6094379124341003,0.0,0.0,0,0.0,1.0,1,0,0,0,1,0,0,0,0,0
9311,1,0,1,3.871201010907891,1,1,2304.0,1,0.0,11.238369796419839,275.66459692894915,0,5774627521.5409,1.0,0,0,1,0,0,0,0,1,0,1
8093,1,0,1,3.4339872044851463,0,0,961.0,1,2.1972245773362196,0.0,0.0,0,0.0,1.0,0,0,1,1,0,0,0,0,0,0
6937,0,1,1,3.713572066704308,1,0,1681.0,1,2.1972245773362196,11.540807522454816,320.66717948676944,1,10573482416.9536,1.0,0,0,1,0,0,0,1,0,0,0
4934,0,1,1,3.58351893845611,0,0,1296.0,1,2.1972245773362196,0.0,0.0,0,0.0,1.0,1,0,0,0,0,1,0,0,0,0
2244,0,0,1,3.5553480614894135,0,0,1225.0,1,2.0794415416798357,11.608851000858703,331.7645399978726,1,12114900784.644102,1.0,0,1,0,0,1,0,0,0,0,1
1606,1,1,1,3.784189633918261,1,0,1936.0,1,0.0,11.93220241558717,389.9822431855071,1,23130197021.8225,1.0,0,1,0,0,0,0,1,0,0,1
5765,0,1,1,3.4011973816621555,0,0,900.0,1,1.3862943611198906,11.758114459920018,357.4720688389514,1,16329333356.2384,1.0,0,1,0,1,0,0,0,0,0,0
9476,0,1,1,3.8066624897703196,1,1,2025.0,1,0.0,0.0,0.0,0,0.0,1.0,0,0,1,0,0,0,1,0,0,0
8950,0,0,1,3.6635616461296463,1,0,1521.0,1,1.3862943611198906,0.0,0.0,0,0.0,1.0,1,0,0,0,0,1,0,0,0,0
6666,0,0,1,3.4965075614664802,0,0,1089.0,1,2.1972245773362196,0.0,0.0,0,0.0,1.0,1,0,0,0,1,0,0,0,0,0
4278,1,0,1,4.0943445622221,1,1,3600.0,1,0.0,11.78887457462423,363.0125066716021,1,17365462368.486397,1.0,1,0,0,0,0,0,0,1,0,1
3042,1,0,1,3.6635616461296463,1,0,1521.0,1,1.6094379124341003,0.0,0.0,0,0.0,1.0,0,0,1,0,0,1,0,0,0,0
5629,0,1,1,3.9318256327243257,1,1,2601.0,1,0.0,11.904361287923788,384.59108153986097,1,21877456846.089996,1.0,0,1,0,0,0,0,0,1,0,0
9925,1,1,1,3.784189633918261,1,0,1936.0,1,0.6931471805599453,11.701085527802018,347.42289792125104,1,14569134545.1289,1.0,0,1,0,0,0,0,1,0,1,0
6491,0,1,1,3.8501476017100584,1,1,2209.0,1,1.6094379124341003,0.0,0.0,0,0.0,1.0,1,0,0,0,0,0,0,1,0,1
5177,0,0,1,3.6375861597263857,0,0,1444.0,1,0.0,11.730222035961642,352.52129013720577,1,15443346061.987598,1.0,1,0,0,0,0,1,0,0,0,0
7639,1,1,1,3.4657359027997265,0,0,1024.0,1,0.6931471805599453,0.0,0.0,0,0.0,1.0,1,0,0,0,1,0,0,0,0,0
142,0,1,1,3.784189633918261,1,0,1936.0,1,1.791759469228055,0.0,0.0,0,0.0,1.0,1,0,0,0,0,0,1,0,0,0
3745,0,0,1,3.2188758248682006,0,0,625.0,1,1.6094379124341003,11.263008302915194,279.08158305413133,1,6066311555.4409,1.0,1,0,0,1,0,0,0,0,0,0
1828,0,1,1,3.58351893845611,0,0,1296.0,1,1.9459101490553132,11.409175207705749,300.2416360200563,1,8126128236.601599,1.0,1,0,0,0,0,1,0,0,0,0
1052,0,1,1,4.060443010546419,1,1,3364.0,1,1.0986122886681098,0.0,0.0,0,0.0,1.0,1,0,0,0,0,0,0,1,1,0
5959,1,1,1,4.356708826689592,1,1,6084.0,1,1.6094379124341003,11.705254776711131,348.14789960590025,1,14691127152.4416,1.0,1,0,0,0,0,0,0,1,1,0
879,1,1,1,3.4657359027997265,0,0,1024.0,1,2.0794415416798357,11.886765256399297,381.2222842384742,1,21120933883.984898,1.0,0,1,0,0,1,0,0,0,0,0
9249,0,0,1,3.9889840465642745,1,1,2916.0,1,1.0986122886681098,12.030718043050841,409.67289390439294,1,28167539944.3344,1.0,1,0,0,0,0,0,0,1,0,1
1541,1,1,1,3.6109179126442243,0,0,1369.0,1,2.1972245773362196,11.955169718285386,394.4864763207986,1,24217453679.376396,1.0,0,0,1,0,0,1,0,0,0,0
876,0,1,1,3.6375861597263857,0,0,1444.0,1,1.9459101490553132,0.0,0.0,0,0.0,1.0,1,0,0,0,0,1,0,0,0,0
2771,1,0,1,3.295836866004329,0,0,729.0,1,1.0986122886681098,11.57229282617743,325.7552762427648,1,11260711572.25,1.0,0,1,0,1,0,0,0,0,0,0
8327,0,1,1,3.713572066704308,1,0,1681.0,1,0.6931471805599453,0.0,0.0,0,0.0,1.0,1,0,0,0,0,0,1,0,0,0
2821,0,1,1,3.5553480614894135,0,0,1225.0,1,1.0986122886681098,11.488224492344912,312.34621816183403,1,9517984819.225601,1.0,1,0,0,0,1,0,0,0,0,0
4701,1,1,1,3.6109179126442243,0,0,1369.0,1,2.302585092994046,11.851993971221951,374.65177164935443,1,19702038459.602505,1.0,0,0,1,0,0,1,0,0,0,0
2633,0,0,1,3.8066624897703196,1,1,2025.0,1,1.6094379124341003,12.010367567623973,405.5255109114592,1,27044111666.883602,1.0,0,0,1,0,0,0,1,0,0,1
9225,1,0,1,3.6888794541139363,1,0,1600.0,1,1.3862943611198906,11.265996136640949,279.4988193177209,1,6102670341.7681,1.0,0,1,0,0,0,1,0,0,0,1
2444,0,0,1,3.1354942159291497,0,0,529.0,1,1.791759469228055,11.43352201959167,303.9189365603927,1,8531610963.5584,1.0,0,1,0,1,0,0,0,0,0,0
6736,1,0,1,3.58351893845611,0,0,1296.0,1,1.0986122886681098,11.803252935269608,365.6316725886859,1,17872085629.710396,1.0,0,0,1,0,0,1,0,0,0,1
3312,0,1,1,3.713572066704308,1,0,1681.0,1,1.9459101490553132,0.0,0.0,0,0.0,1.0,0,0,1,0,0,0,1,0,0,0
4819,0,0,1,3.5553480614894135,0,0,1225.0,1,1.791759469228055,11.530223389488205,318.97466984072577,1,10352012466.625599,1.0,0,1,0,0,1,0,0,0,0,0
3401,0,0,1,3.713572066704308,1,0,1681.0,1,1.0986122886681098,0.0,0.0,0,0.0,1.0,1,0,0,0,0,0,1,0,0,0
5249,1,0,1,3.4339872044851463,0,0,961.0,1,2.0794415416798357,0.0,0.0,0,0.0,1.0,0,0,1,1,0,0,0,0,0,0
279,0,0,1,3.5263605246161616,0,0,1156.0,1,1.6094379124341003,11.845053923891436,373.3539741317882,1,19430461418.376102,1.0,0,0,1,0,1,0,0,0,0,0
2463,0,0,1,3.4657359027997265,0,0,1024.0,1,2.302585092994046,11.561717819613452,324.03738981790355,1,11025048300.052898,1.0,1,0,0,0,1,0,0,0,0,0
4994,0,1,1,3.4965075614664802,0,0,1089.0,1,0.6931471805599453,0.0,0.0,0,0.0,1.0,1,0,0,0,1,0,0,0,0,0
9511,1,0,1,3.4657359027997265,0,0,1024.0,1,1.6094379124341003,0.0,0.0,0,0.0,1.0,1,0,0,0,1,0,0,0,0,0
8342,0,1,1,3.7612001156935624,1,0,1849.0,1,0.6931471805599453,0.0,0.0,0,0.0,1.0,1,0,0,0,0,0,1,0,0,0
2161,1,0,1,3.871201010907891,1,1,2304.0,1,1.0986122886681098,11.202443846945476,270.75704976971514,0,5374265195.984401,1.0,1,0,0,0,0,0,0,1,0,1
710,0,0,1,3.871201010907891,1,1,2304.0,1,1.3862943611198906,10.993501481026716,243.8981549745713,0,3538621077.4160995,1.0,1,0,0,0,0,0,0,1,0,1
5105,1,1,1,3.4965075614664802,0,0,1089.0,1,2.0794415416798357,0.0,0.0,0,0.0,1.0,1,0,0,0,1,0,0,0,0,0
3895,1,0,1,3.367295829986474,0,0,841.0,1,1.3862943611198906,11.586192562259182,328.027117781442,1,11578145211.204098,1.0,0,1,0,1,0,0,0,0,0,1
2196,0,0,1,3.8066624897703196,1,1,2025.0,1,1.791759469228055,11.635095751440918,336.14676854017205,1,12767790928.6225,1.0,0,0,1,0,0,0,1,0,0,0
2022,0,1,1,4.2626798770413155,1,1,5041.0,1,1.3862943611198906,0.0,0.0,0,0.0,1.0,1,0,0,0,0,0,0,1,0,0
5775,1,1,1,3.258096538021482,0,0,676.0,1,1.0986122886681098,11.562662323740026,324.1904532832514,1,11045894390.3025,1.0,0,1,0,1,0,0,0,0,0,1
8303,1,1,1,3.2188758248682006,0,0,625.0,1,1.3862943611198906,0.0,0.0,0,0.0,1.0,0,0,1,1,0,0,0,0,0,0
7616,1,1,1,3.6109179126442243,0,0,1369.0,1,1.6094379124341003,0.0,0.0,0,0.0,1.0,1,0,0,0,0,1,0,0,0,0
3590,0,1,1,4.04305126783455,1,1,3249.0,1,2.302585092994046,0.0,0.0,0,0.0,1.0,1,0,0,0,0,0,0,1,0,0
1819,1,1,1,4.23410650459726,1,1,4761.0,1,2.1972245773362196,0.0,0.0,0,0.0,1.0,0,0,1,0,0,0,0,1,0,0
6366,0,0,1,3.6109179126442243,0,0,1369.0,1,0.0,11.811191924644689,367.0859299945995,1,18158123064.326397,1.0,1,0,0,0,0,1,0,0,0,0
7171,1,0,1,4.127134385045092,1,1,3844.0,1,1.0986122886681098,11.225929690295578,273.955270071594,0,5632726151.2201,1.0,1,0,0,0,0,0,0,1,0,1
5080,1,1,1,3.7376696182833684,1,0,1764.0,1,2.302585092994046,11.64094402733123,337.1311465883863,1,12918006847.9081,1.0,0,1,0,0,0,0,1,0,1,1
9229,1,1,1,3.58351893845611,0,0,1296.0,1,0.6931471805599453,11.732028705208966,352.8398786985394,1,15499249036.160398,1.0,0,1,0,0,0,1,0,0,0,1
5215,1,0,1,3.4339872044851463,0,0,961.0,1,1.9459101490553132,0.0,0.0,0,0.0,1.0,0,0,1,1,0,0,0,0,0,0
9480,1,1,1,3.970291913552122,1,1,2809.0,1,1.9459101490553132,0.0,0.0,0,0.0,1.0,1,0,0,0,0,0,0,1,0,0
4157,1,0,1,3.8066624897703196,1,1,2025.0,1,1.9459101490553132,11.817781713364496,368.29743414799947,1,18399023449.0,1.0,0,1,0,0,0,0,1,0,1,1
1338,1,1,1,3.9889840465642745,1,1,2916.0,1,0.6931471805599453,0.0,0.0,0,0.0,1.0,0,0,1,0,0,0,0,1,0,0
6825,0,1,1,3.332204510175204,0,0,784.0,1,1.3862943611198906,11.479158835226656,310.933610277178,1,9346966325.684101,1.0,0,1,0,1,0,0,0,0,0,0
2544,0,1,1,3.1354942159291497,0,0,529.0,1,0.6931471805599453,11.750945963685522,356.1930937005938,1,16096890077.190401,1.0,0,0,1,1,0,0,0,0,0,0
6858,0,0,1,3.4965075614664802,0,0,1089.0,1,0.0,0.0,0.0,0,0.0,1.0,1,0,0,0,1,0,0,0,0,1
6995,0,0,1,3.6375861597263857,0,0,1444.0,1,2.302585092994046,11.639785755190044,336.93595830661945,1,12888116347.705599,1.0,0,1,0,0,0,1,0,0,0,1
2934,0,0,1,3.6375861597263857,0,0,1444.0,1,0.6931471805599453,0.0,0.0,0,0.0,1.0,1,0,0,0,0,1,0,0,0,0
5751,0,1,1,3.6109179126442243,0,0,1369.0,1,0.0,11.674403973417679,342.81878594966173,1,13812059811.0784,1.0,0,1,0,0,0,1,0,0,0,0
4971,1,1,1,3.6109179126442243,0,0,1369.0,1,1.3862943611198906,11.66239526368991,340.76654765396205,1,13484281724.9856,1.0,1,0,0,0,0,1,0,0,0,0
9490,0,1,1,3.871201010907891,1,1,2304.0,1,1.9459101490553132,11.361119766856273,293.1134933775653,1,7381476576.8704,1.0,0,1,0,0,0,0,0,1,0,0
9540,0,1,1,3.1354942159291497,0,0,529.0,1,1.791759469228055,0.0,0.0,0,0.0,1.0,0,0,1,1,0,0,0,0,0,0
6159,0,1,1,3.6635616461296463,1,0,1521.0,1,1.0986122886681098,11.732454411464351,352.914989763824,1,15512450910.020102,1.0,0,1,0,0,0,1,0,0,0,0
8464,0,0,1,3.7376696182833684,1,0,1764.0,1,1.0986122886681098,11.831227402750555,370.78178218461596,1,18900511185.5569,1.0,0,1,0,0,0,0,1,0,0,0
9885,0,0,1,3.4965075614664802,0,0,1089.0,1,2.0794415416798357,11.436683525218713,304.3997371877972,1,8585727344.639999,1.0,0,1,0,0,1,0,0,0,0,0
