datetime,temperature,var1,pressure,windspeed,electricity_consumption
2013-07-19 17:00:00,-4.3,-20,991,53.165,204
2013-07-19 18:00:00,-6.4,-20,998,59.85,216
2013-07-19 19:00:00,-8.6,-20.7,1010,62.995,189
2013-07-19 20:00:00,-10,-20.7,1012,66.375,210
2013-07-19 21:00:00,-7.9,-17.9,993,5.52,222
2013-07-19 22:00:00,-10,-17.1,1004,8.665,222
2013-07-19 23:00:00,-10,-18.6,1011,13.06,198
2013-07-20 00:00:00,-10.7,-19.3,1000,3.415,195
2013-07-20 01:00:00,-12.1,-17.9,994,7.685,189
2013-07-20 02:00:00,-11.4,-20.7,1014,11.355,216
2013-07-20 03:00:00,-10,-20,998,15.875,192
2013-07-20 04:00:00,-12.1,-20.7,1006,4.13,207
2013-07-20 05:00:00,-14.3,-20.7,1011,3.88,222
2013-07-20 06:00:00,-11.4,-17.9,1001,9.925,195
2013-07-20 07:00:00,-13.6,-16.4,1009,13.945,222
2013-07-20 08:00:00,-12.1,-20,1004,16.325,189
2013-07-20 09:00:00,-8.6,-17.9,1011,6.545,204
2013-07-20 10:00:00,-7.9,-18.6,1013,4.38,213
2013-07-20 11:00:00,-7.1,-19.3,994,5.92,219
2013-07-20 12:00:00,-7.1,-17.1,1002,9.3,240
2013-07-20 13:00:00,-4.3,-20,1001,11.09,231
2013-07-20 14:00:00,-5,-18.6,1004,13.595,213
2013-07-20 15:00:00,-5,-19.3,991,16.26,222
2013-07-20 16:00:00,-5,-20.7,1000,3.665,249
2013-07-20 17:00:00,-6.4,-18.6,1000,5.33,270
2013-07-20 18:00:00,-7.9,-16.4,1002,1.575,246
2013-07-20 19:00:00,-8.6,-19.3,1003,2.965,267
2013-07-20 20:00:00,-7.1,-18.6,999,2.855,264
2013-07-20 21:00:00,-7.9,-17.9,1004,4.43,282
2013-07-20 22:00:00,-11.4,-15.7,1003,5.07,294
2013-07-20 23:00:00,-10,-18.6,993,4.645,306
2013-07-21 00:00:00,-10.7,-19.3,995,3.29,342
2013-07-21 01:00:00,-10.7,-20,1004,4.33,339
2013-07-21 02:00:00,-9.3,-17.9,1009,7.71,225
2013-07-21 03:00:00,-10,-20,991,11.48,225
2013-07-21 04:00:00,-10.7,-18.6,1003,15.235,228
2013-07-21 05:00:00,-10.7,-17.1,998,18.365,216
2013-07-21 06:00:00,-10,-18.6,990,22.26,219
2013-07-21 07:00:00,-10.7,-19.3,992,26.78,216
2013-07-21 08:00:00,-11.4,-19.3,990,4.77,237
2013-07-21 09:00:00,-7.9,-19.3,1006,6.67,216
2013-07-21 10:00:00,-7.1,-16.4,998,6.42,225
2013-07-21 11:00:00,-7.1,-15.7,1006,10.315,228
2013-07-21 12:00:00,-4.3,-16.4,999,3.755,210
2013-07-21 13:00:00,-5,-16.4,1000,8.01,231
2013-07-21 14:00:00,-2.9,-20,989,10.14,204
2013-07-21 15:00:00,-3.6,-20,994,1.64,228
2013-07-21 16:00:00,-3.6,-16.4,1005,5.545,246
2013-07-21 17:00:00,-2.1,-17.9,996,9.175,282
2013-07-21 18:00:00,-4.3,-15.7,1004,2.415,315
2013-07-21 19:00:00,-3.6,-16.4,988,6.795,354
2013-07-21 20:00:00,-5,-16.4,1007,4.005,342
2013-07-21 21:00:00,-10,-17.1,1001,2.515,360
2013-07-21 22:00:00,-7.9,-15.7,997,2.84,384
2013-07-21 23:00:00,-10,-18.6,999,2.915,405
2013-07-22 00:00:00,-10.7,-17.9,1002,5.67,402
2013-07-22 01:00:00,-9.3,-17.9,1006,9.05,354
2013-07-22 02:00:00,-10.7,-17.9,1005,9.815,258
2013-07-22 03:00:00,-10,-15,1007,1.075,243
2013-07-22 04:00:00,-11.4,-17.1,988,4.13,231
2013-07-22 05:00:00,-11.4,-15.7,998,7.26,222
2013-07-22 06:00:00,-13.6,-17.9,997,11.155,246
2013-07-22 07:00:00,-12.9,-17.1,998,13.57,261
2013-07-22 08:00:00,-12.1,-17.9,1007,15.825,276
2013-07-22 09:00:00,-8.6,-16.4,989,19.955,303
2013-07-22 10:00:00,-6.4,-17.1,1001,5.02,243
2013-07-22 11:00:00,-5,-15,1009,6.795,228
2013-07-22 12:00:00,-6.4,-14.3,990,9.425,240
2013-07-22 13:00:00,-4.3,-16.4,1004,13.055,258
2013-07-22 14:00:00,-3.6,-12.9,995,17.99,222
2013-07-22 15:00:00,-4.3,-12.9,991,25.64,249
2013-07-22 16:00:00,-5,-17.1,989,33.565,231
2013-07-22 17:00:00,-3.6,-16.4,997,41.115,231
2013-07-22 18:00:00,-6.4,-15,994,46.16,243
2013-07-22 19:00:00,-6.4,-17.9,994,52.935,198
2013-07-22 20:00:00,-5.7,-17.9,1002,61.61,225
2013-07-22 21:00:00,-7.9,-18.6,999,69.16,216
2013-07-22 22:00:00,-7.1,-18.6,1006,76.185,207
2013-07-22 23:00:00,-7.9,-19.3,1011,82.62,213
2013-07-23 00:00:00,-9.3,-17.9,1009,90.395,192
2013-07-23 01:00:00,-8.6,-17.9,1007,97.945,216
2013-07-23 02:00:00,-10.7,-17.9,995,104.97,210
2013-07-23 03:00:00,-11.4,-17.9,1010,108.725,198
2013-07-23 04:00:00,-9.3,-20,1009,115.625,204
2013-07-23 05:00:00,-10,-19.3,995,122.4,201
2013-07-23 06:00:00,-11.4,-18.6,1001,127.945,189
2013-07-23 07:00:00,-10,-20,996,133.255,207
2013-07-23 08:00:00,-10.7,-17.1,1005,140.405,198
2013-07-23 09:00:00,-10,-19.3,1002,148.08,204
2013-07-23 10:00:00,-8.6,-16.4,1005,156.88,204
2013-07-23 11:00:00,-8.6,-20,993,164.055,216
2013-07-23 12:00:00,-5.7,-20,1007,173.87,201
2013-07-23 13:00:00,-6.4,-19.3,1003,181.795,198
2013-07-23 14:00:00,-5,-18.6,992,193.1,192
2013-07-23 15:00:00,-6.4,-19.3,1001,201.15,216
2013-07-23 16:00:00,-6.4,-17.9,1003,208.05,207
2013-07-23 17:00:00,-4.3,-16.4,1004,214.7,210
2013-07-23 18:00:00,-5,-16.4,1006,221.725,189
2013-07-23 19:00:00,-6.4,-18.6,1007,228.75,216
2013-07-23 20:00:00,-7.9,-16.4,1010,238.69,219
2013-07-23 21:00:00,-7.1,-17.1,1013,245.865,201
2013-07-23 22:00:00,-7.9,-18.6,1005,251.55,207
2013-07-23 23:00:00,-10,-16.4,1006,256.47,216
2013-08-01 00:00:00,-7.9,-17.1,994,81.65,228
2013-08-01 01:00:00,-7.1,-16.4,989,85.545,231
2013-08-01 02:00:00,-7.1,-16.4,987,90.465,216
2013-08-01 03:00:00,-7.1,-16.4,1004,95.635,240
2013-08-01 04:00:00,-7.9,-15,998,100.53,228
2013-08-01 05:00:00,-7.1,-13.6,992,103.16,216
2013-08-01 06:00:00,-5.7,-15.7,988,105.915,237
2013-08-01 07:00:00,-7.1,-13.6,997,4.895,210
2013-08-01 08:00:00,-5,-16.4,988,7.9,240
2013-08-01 09:00:00,-5,-14.3,1001,11.03,240
2013-08-01 10:00:00,-2.9,-16.4,996,14.925,249
2013-08-01 11:00:00,-1.4,-19.3,985,19.07,228
2013-08-01 12:00:00,0,-18.6,1003,3.755,237
2013-08-01 13:00:00,1.4,-18.6,996,10.905,201
2013-08-01 14:00:00,2.9,-17.9,992,18.43,225
2013-08-01 15:00:00,3.6,-17.9,988,22.975,210
2013-08-01 16:00:00,0.7,-17.9,999,29.91,231
2013-08-01 17:00:00,0.7,-17.9,986,33.68,210
2013-08-01 18:00:00,0.7,-19.3,992,38.475,204
2013-08-01 19:00:00,0.7,-18.6,993,43.395,213
2013-08-01 20:00:00,-2.9,-17.1,991,47.79,249
2013-08-01 21:00:00,-2.1,-20,994,51.185,237
2013-08-01 22:00:00,-2.9,-20.7,985,55.08,249
2013-08-01 23:00:00,-0.7,-17.1,991,57.96,270
2013-08-02 00:00:00,-4.3,-17.9,982,62.605,288
2013-08-02 01:00:00,-7.1,-17.1,986,1.89,273
2013-08-02 02:00:00,-7.9,-17.9,997,4.505,279
2013-08-02 03:00:00,-9.3,-15.7,988,8.01,300
2013-08-02 04:00:00,-7.9,-18.6,989,2.64,270
2013-08-02 05:00:00,-7.9,-18.6,986,5.52,258
2013-08-02 06:00:00,-7.9,-15,980,8.275,240
2013-08-02 07:00:00,-10,-16.4,981,11.155,252
2013-08-02 08:00:00,-5.7,-17.1,985,16.05,258
2013-08-02 09:00:00,-6.4,-15.7,999,19.945,243
2013-08-02 10:00:00,-2.9,-15.7,997,22.7,255
2013-08-02 11:00:00,-0.7,-18.6,990,25.955,252
2013-08-02 12:00:00,0,-17.9,995,30.475,252
2013-08-02 13:00:00,2.1,-17.1,986,33.105,255
2013-08-02 14:00:00,2.1,-16.4,983,40.905,213
2013-08-02 15:00:00,1.4,-17.1,984,49.08,231
2013-08-02 16:00:00,0.7,-13.6,982,59.16,228
2013-08-02 17:00:00,0,-15.7,985,67.085,216
2013-08-02 18:00:00,-2.9,-16.4,982,75.635,204
2013-08-02 19:00:00,-2.1,-16.4,984,82.56,225
2013-08-02 20:00:00,-3.6,-15,997,89.245,255
2013-08-02 21:00:00,-2.1,-16.4,993,96.52,282
2013-08-02 22:00:00,-2.1,-15,989,101.58,246
2013-08-02 23:00:00,-5.7,-15.7,1001,105.585,258
2013-08-03 00:00:00,-7.1,-17.1,985,108.355,288
2013-08-03 01:00:00,-6.4,-17.1,999,113.125,603
2013-08-03 02:00:00,-6.4,-17.1,991,117.92,273
2013-08-03 03:00:00,-7.1,-13.6,984,121.175,237
2013-08-03 04:00:00,-9.3,-15,984,124.305,222
2013-08-03 05:00:00,-9.3,-13.6,998,127.685,237
2013-08-03 06:00:00,-7.9,-15.7,997,129.815,210
2013-08-03 07:00:00,-10,-16.4,988,134.585,231
2013-08-03 08:00:00,-7.9,-15.7,996,4.255,243
2013-08-03 09:00:00,-6.4,-16.4,986,6.795,222
2013-08-03 10:00:00,-4.3,-16.4,997,5.895,258
2013-08-03 11:00:00,-1.4,-15.7,1002,4.255,216
2013-08-03 12:00:00,-1.4,-17.1,995,6.045,237
2013-08-03 13:00:00,-1.4,-18.6,994,1.89,222
2013-08-03 14:00:00,0.7,-17.9,993,3.29,231
2013-08-03 15:00:00,0.7,-15.7,986,4.755,246
2013-08-03 16:00:00,0,-15,983,9.8,264
2013-08-03 17:00:00,-0.7,-15.7,985,12.82,315
2013-08-03 18:00:00,-2.1,-15,980,17.965,378
2013-08-03 19:00:00,-2.9,-17.9,993,21.095,372
2013-08-03 20:00:00,-2.1,-16.4,997,22.51,399
2013-08-03 21:00:00,-5.7,-15,990,2.015,501
2013-08-03 22:00:00,-7.1,-14.3,982,2.465,525
2013-08-03 23:00:00,-7.1,-15.7,984,3.605,528
2013-08-04 00:00:00,-8.6,-14.3,987,2.14,561
2013-08-04 01:00:00,-9.3,-13.6,979,2.39,648
2013-08-04 02:00:00,-7.9,-13.6,986,2.915,507
2013-08-04 03:00:00,-10,-16.4,986,3.665,504
2013-08-04 04:00:00,-7.9,-12.1,994,5.67,450
2013-08-04 05:00:00,-7.1,-13.6,979,7.335,396
2013-08-04 06:00:00,-5.7,-16.4,985,10.965,291
2013-08-04 07:00:00,-5.7,-16.4,980,14.47,288
2013-08-04 08:00:00,-5,-15,989,18.115,288
2013-08-04 09:00:00,-3.6,-13.6,984,22.66,300
2013-08-04 10:00:00,-3.6,-17.1,993,27.68,318
2013-08-04 11:00:00,-0.7,-11.4,996,31.575,270
2013-08-04 12:00:00,0.7,-9.3,1000,4.895,246
2013-08-04 13:00:00,2.1,-11.4,997,9.915,222
2013-08-04 14:00:00,1.4,-10,1001,2.915,243
2013-08-04 15:00:00,2.1,-13.6,991,2.39,234
2013-08-04 16:00:00,2.1,-10,997,5.005,237
2013-08-04 17:00:00,1.4,-10.7,985,8.4,222
2013-08-04 18:00:00,-2.1,-10,984,13.71,408
2013-08-04 19:00:00,-2.9,-10.7,1002,17.34,378
2013-08-04 20:00:00,-5,-10,1004,20.595,354
2013-08-04 21:00:00,-5.7,-10,999,23.35,363
2013-08-04 22:00:00,-7.9,-10.7,989,25.265,288
2013-08-04 23:00:00,-6.4,-9.3,993,25.905,255
2013-08-05 00:00:00,-8.6,-10,999,26.67,219
2013-08-05 01:00:00,-8.6,-10,989,2.075,252
2013-08-05 02:00:00,-9.3,-10,992,2.215,243
2013-08-05 03:00:00,-8.6,-10,988,2.14,261
2013-08-05 04:00:00,-8.6,-12.9,983,1.64,258
2013-08-05 05:00:00,-8.6,-10.7,984,2.405,258
2013-08-05 06:00:00,-9.3,-11.4,981,3.48,276
2013-08-05 07:00:00,-10,-9.3,993,2.265,282
2013-08-05 08:00:00,-7.1,-10,989,2.14,285
2013-08-05 09:00:00,-7.1,-8.6,993,2.14,297
2013-08-05 10:00:00,-5,-8.6,982,4.38,306
2013-08-05 11:00:00,-3.6,-6.4,998,2.015,291
2013-08-05 12:00:00,-3.6,-9.3,987,3.88,318
2013-08-05 13:00:00,-2.1,-8.6,995,7.26,312
2013-08-05 14:00:00,-1.4,-11.4,979,9.05,330
2013-08-05 15:00:00,-3.6,-11.4,980,1.515,348
2013-08-05 16:00:00,-3.6,-9.3,991,3.28,369
2013-08-05 17:00:00,-3.6,-8.6,985,4.295,381
2013-08-05 18:00:00,-5.7,-11.4,977,2.665,411
2013-08-05 19:00:00,-7.9,-10,987,6.545,402
2013-08-05 20:00:00,-5.7,-8.6,986,7.71,363
2013-08-05 21:00:00,-7.1,-9.3,981,1.515,387
2013-08-05 22:00:00,-7.9,-8.6,979,3.155,384
2013-08-05 23:00:00,-5,-8.6,987,5.77,411
2013-08-06 00:00:00,-5.7,-7.9,993,8.915,468
2013-08-06 01:00:00,-7.1,-10,986,3.415,408
2013-08-06 02:00:00,-9.3,-9.3,989,3.54,342
2013-08-06 03:00:00,-5.7,-10,987,5.145,294
2013-08-06 04:00:00,-6.4,-10,998,8.025,198
2013-08-06 05:00:00,-5,-9.3,987,4.77,210
2013-08-06 06:00:00,-6.4,-9.3,997,6.935,198
2013-08-06 07:00:00,-7.1,-11.4,985,4.255,219
2013-08-06 08:00:00,-5,-11.4,1003,3.415,210
2013-08-06 09:00:00,-2.9,-13.6,991,4.255,234
2013-08-06 10:00:00,-0.7,-10,994,9.05,237
2013-08-06 11:00:00,0.7,-13.6,987,5.645,234
2013-08-06 12:00:00,2.9,-11.4,986,9.025,210
2013-08-06 13:00:00,2.9,-8.6,995,12.795,207
2013-08-06 14:00:00,2.9,-10.7,982,3.04,201
2013-08-06 15:00:00,3.6,-10,984,4.705,219
2013-08-06 16:00:00,4.3,-9.3,986,5.02,234
2013-08-06 17:00:00,2.9,-10.7,988,8.525,210
2013-08-06 18:00:00,1.4,-12.9,985,9.815,228
2013-08-06 19:00:00,-1.4,-12.1,985,14.585,222
2013-08-06 20:00:00,-1.4,-10.7,999,2.14,246
2013-08-06 21:00:00,-2.9,-10,980,5.545,222
2013-08-06 22:00:00,-1.4,-12.9,993,7.46,273
2013-08-06 23:00:00,-2.1,-12.1,993,10.59,279
2013-08-07 00:00:00,-3.6,-8.6,1000,14.72,312
2013-08-07 01:00:00,-4.3,-9.3,995,17.225,294
2013-08-07 02:00:00,-5,-10,996,2.015,321
2013-08-07 03:00:00,-6.4,-10,999,2.78,306
2013-08-07 04:00:00,-5.7,-8.6,990,3.755,315
2013-08-07 05:00:00,-5,-8.6,985,6.295,345
2013-08-07 06:00:00,-6.4,-10,980,1.575,327
2013-08-07 07:00:00,-5,-10,989,2.59,339
2013-08-07 08:00:00,-5.7,-11.4,980,3.855,327
2013-08-07 09:00:00,-2.9,-10,992,3.415,318
2013-08-07 10:00:00,-2.9,-9.3,985,2.265,306
2013-08-07 11:00:00,-2.9,-9.3,992,3.29,333
2013-08-07 12:00:00,-0.7,-10.7,984,2.54,378
2013-08-07 13:00:00,-0.7,-9.3,985,6.545,342
2013-08-07 14:00:00,0,-11.4,989,10.565,336
2013-08-07 15:00:00,-0.7,-10,978,13.96,342
2013-08-07 16:00:00,-1.4,-10.7,988,17.855,348
2013-08-07 17:00:00,-0.7,-12.9,981,21.235,324
2013-08-07 18:00:00,-4.3,-11.4,989,22.775,270
2013-08-07 19:00:00,-3.6,-11.4,982,1.89,300
2013-08-07 20:00:00,-5,-9.3,990,2.64,420
2013-08-07 21:00:00,-7.1,-11.4,974,1.575,519
2013-08-07 22:00:00,-7.1,-9.3,974,2.715,546
2013-08-07 23:00:00,-6.4,-11.4,974,2.665,498
2013-08-08 00:00:00,-8.6,-10,986,4.18,426
2013-08-08 01:00:00,-7.9,-11.4,987,4.63,414
2013-08-08 02:00:00,-7.9,-9.3,973,2.14,342
2013-08-08 03:00:00,-10,-12.9,988,4.555,348
2013-08-08 04:00:00,-10.7,-10.7,973,6.685,333
2013-08-08 05:00:00,-9.3,-10.7,983,9.565,375
2013-08-08 06:00:00,-8.6,-12.9,985,13.07,396
2013-08-08 07:00:00,-8.6,-9.3,975,17.99,366
2013-08-08 08:00:00,-7.1,-11.4,985,20.87,315
2013-08-08 09:00:00,-5,-9.3,987,26.29,345
2013-08-08 10:00:00,-1.4,-10.7,985,7.685,324
2013-08-08 11:00:00,-1.4,-10,985,12.48,294
2013-08-08 12:00:00,-0.7,-9.3,991,17.525,249
2013-08-08 13:00:00,1.4,-10,980,22.46,234
2013-08-08 14:00:00,1.4,-12.1,978,27.505,237
2013-08-08 15:00:00,0.7,-10,976,32.925,213
2013-08-08 16:00:00,1.4,-15,996,5.645,207
2013-08-08 17:00:00,2.1,-14.3,993,4.755,216
2013-08-08 18:00:00,0.7,-12.1,980,2.64,201
2013-08-08 19:00:00,-2.9,-14.3,984,1.89,240
2013-08-08 20:00:00,-4.3,-12.9,999,3.665,228
2013-08-08 21:00:00,-6.4,-9.3,983,1.64,303
2013-08-08 22:00:00,-5.7,-13.6,987,3.655,375
2013-08-08 23:00:00,-5,-10,998,2.79,336
2013-08-09 00:00:00,-5.7,-12.1,1003,4.305,276
2013-08-09 01:00:00,-6.4,-12.1,997,3.165,288
2013-08-09 02:00:00,-7.1,-12.9,988,2.39,330
2013-08-09 03:00:00,-8.6,-11.4,1004,3.665,399
2013-08-09 04:00:00,-8.6,-7.9,1002,2.765,387
2013-08-09 05:00:00,-7.9,-7.1,998,2.79,408
2013-08-09 06:00:00,-7.9,-8.6,997,2.765,429
2013-08-09 07:00:00,-7.9,-7.1,997,1.515,420
2013-08-09 08:00:00,-8.6,-7.1,998,2.265,453
2013-08-09 09:00:00,-7.9,-6.4,1007,2.765,429
2013-08-09 10:00:00,-5,-9.3,1000,2.655,429
2013-08-09 11:00:00,-4.3,-7.1,994,3.415,426
2013-08-09 12:00:00,-2.9,-5,1007,4.83,450
2013-08-09 13:00:00,-1.4,-8.6,989,8.725,372
2013-08-09 14:00:00,-1.4,-9.3,992,12.605,306
2013-08-09 15:00:00,-1.4,-9.3,1003,15.11,264
2013-08-09 16:00:00,-1.4,-7.1,1000,18.755,282
2013-08-09 17:00:00,-2.9,-7.1,999,23.775,276
2013-08-09 18:00:00,-2.9,-7.1,991,26.53,276
2013-08-09 19:00:00,-2.9,-10,1005,28.91,297
2013-08-09 20:00:00,-4.3,-10,990,34.08,222
2013-08-09 21:00:00,-4.3,-10,1003,38.85,225
2013-08-09 22:00:00,-5,-10,1002,41.105,246
2013-08-09 23:00:00,-5,-10,988,45,225
2013-08-10 00:00:00,-5.7,-6.4,1002,48.005,213
2013-08-10 01:00:00,-7.1,-7.9,991,52.26,228
2013-08-10 02:00:00,-7.1,-8.6,987,54.89,219
2013-08-10 03:00:00,-6.4,-7.1,998,56.93,228
2013-08-10 04:00:00,-7.9,-6.4,994,59.31,249
2013-08-10 05:00:00,-8.6,-9.3,994,62.44,252
2013-08-10 06:00:00,-7.9,-5.7,1007,65.57,225
2013-08-10 07:00:00,-7.1,-7.9,1001,68.36,228
2013-08-10 08:00:00,-6.4,-9.3,1007,69.4,255
2013-08-10 09:00:00,-7.1,-6.4,988,70.94,270
2013-08-10 10:00:00,-5.7,-8.6,1003,72.73,273
2013-08-10 11:00:00,-5.7,-7.1,1005,75.52,285
2013-08-10 12:00:00,-6.4,-5.7,993,77.31,267
2013-08-10 13:00:00,-5,-4.3,995,80.19,270
2013-08-10 14:00:00,-4.3,-6.4,991,81.605,273
2013-08-10 15:00:00,-5,-4.3,1004,85.11,282
2013-08-10 16:00:00,-6.4,-8.6,993,87.025,264
2013-08-10 17:00:00,-7.1,-5,995,88.815,282
2013-08-10 18:00:00,-7.1,-5.7,990,88.705,270
2013-08-10 19:00:00,-6.4,-8.6,1008,1.515,297
2013-08-10 20:00:00,-5.7,-6.4,1004,2.765,309
2013-08-10 21:00:00,-5,-5.7,1004,3.53,288
2013-08-10 22:00:00,-5,-5.7,1008,1.515,288
2013-08-10 23:00:00,-5.7,-5.7,997,2.39,318
2013-08-11 00:00:00,-5.7,-7.9,1002,3.155,312
2013-08-11 01:00:00,-6.4,-5,995,2.515,318
2013-08-11 02:00:00,-8.6,-5.7,1008,3.415,303
2013-08-11 03:00:00,-7.9,-9.3,989,4.455,327
2013-08-11 04:00:00,-7.1,-7.1,1002,6.12,309
2013-08-11 05:00:00,-7.1,-7.1,1005,7.385,321
2013-08-11 06:00:00,-8.6,-9.3,999,9.3,312
2013-08-11 07:00:00,-9.3,-8.6,989,13.32,327
2013-08-11 08:00:00,-7.1,-10.7,996,2.015,267
2013-08-11 09:00:00,-4.3,-12.9,994,12.055,456
2013-08-11 10:00:00,-4.3,-12.1,1000,25.125,351
2013-08-11 11:00:00,-6.4,-15,996,37.335,255
2013-08-11 12:00:00,-6.4,-14.3,993,48.905,240
2013-08-11 13:00:00,-5,-15,1009,59.36,201
2013-08-11 14:00:00,-5,-15,997,70.04,183
2013-08-11 15:00:00,-5.7,-13.6,1006,82.095,204
2013-08-11 16:00:00,-3.6,-12.9,993,92.275,186
2013-08-11 17:00:00,-5,-14.3,1006,102.73,207
2013-08-11 18:00:00,-6.4,-13.6,1006,110.655,177
2013-08-11 19:00:00,-7.9,-13.6,1009,4.38,189
2013-08-11 20:00:00,-7.1,-17.1,994,7.06,204
2013-08-11 21:00:00,-8.6,-17.9,1003,11.33,186
2013-08-11 22:00:00,-9.3,-17.9,999,3.415,198
2013-08-11 23:00:00,-10,-17.9,998,3.665,213
2013-08-12 00:00:00,-10,-15.7,995,4.38,195
2013-08-12 01:00:00,-11.4,-17.1,1007,6.17,207
2013-08-12 02:00:00,-10,-15,1003,9.55,183
2013-08-12 03:00:00,-10,-15.7,1015,13.195,192
2013-08-12 04:00:00,-10,-15.7,1012,17.59,192
2013-08-12 05:00:00,-10,-17.1,1007,21.485,186
2013-08-12 06:00:00,-13.6,-19.3,1005,5.895,189
2013-08-12 07:00:00,-10,-19.3,1004,7.9,183
2013-08-12 08:00:00,-11.4,-16.4,997,4.63,201
2013-08-12 09:00:00,-7.9,-15,1005,8.675,201
2013-08-12 10:00:00,-7.9,-18.6,1006,4.63,204
2013-08-12 11:00:00,-7.1,-14.3,995,7.01,225
2013-08-12 12:00:00,-7.1,-15,1011,8.675,198
2013-08-12 13:00:00,-6.4,-17.9,1010,2.39,234
2013-08-12 14:00:00,-6.4,-15,996,4.505,243
2013-08-12 15:00:00,-6.4,-14.3,992,6.045,258
2013-08-12 16:00:00,-7.1,-15.7,999,9.175,240
2013-08-12 17:00:00,-5.7,-15,992,12.18,237
2013-08-12 18:00:00,-7.9,-15,1005,15.185,252
2013-08-12 19:00:00,-6.4,-15,1003,18.19,246
2013-08-12 20:00:00,-5.7,-15,994,21.445,234
2013-08-12 21:00:00,-5.7,-12.1,1002,25.965,246
2013-08-12 22:00:00,-7.9,-10.7,1000,29.22,243
2013-08-12 23:00:00,-7.9,-10.7,995,30.135,264
2013-08-13 00:00:00,-9.3,-7.1,1000,33.05,252
2013-08-13 01:00:00,-7.1,-7.1,994,33.715,264
2013-08-13 02:00:00,-9.3,-9.3,998,35.63,258
2013-08-13 03:00:00,-7.9,-7.1,1008,38.295,258
2013-08-13 04:00:00,-8.6,-6.4,997,40.21,279
2013-08-13 05:00:00,-9.3,-9.3,1006,2.915,276
2013-08-13 06:00:00,-8.6,-7.9,1004,4.33,243
2013-08-13 07:00:00,-9.3,-10.7,1004,5.095,276
2013-08-13 08:00:00,-7.9,-8.6,1000,6.885,282
2013-08-13 09:00:00,-9.3,-7.9,1010,8.9,267
2013-08-13 10:00:00,-7.9,-10,1011,1.765,276
2013-08-13 11:00:00,-7.9,-7.1,998,3.28,300
2013-08-13 12:00:00,-6.4,-8.6,1011,2.54,279
2013-08-13 13:00:00,-5,-7.9,1010,2.39,297
2013-08-13 14:00:00,-6.4,-8.6,995,3.29,288
2013-08-13 15:00:00,-5,-11.4,1003,1.89,300
2013-08-13 16:00:00,-5.7,-8.6,1006,3.405,267
2013-08-13 17:00:00,-4.3,-8.6,1000,4.38,312
2013-08-13 18:00:00,-6.4,-8.6,994,6.795,324
2013-08-13 19:00:00,-7.9,-8.6,997,9.425,318
2013-08-13 20:00:00,-7.9,-9.3,1007,10.465,318
2013-08-13 21:00:00,-5.7,-10,1002,4.755,312
2013-08-13 22:00:00,-7.9,-10.7,1002,9.8,216
2013-08-13 23:00:00,-6.4,-12.9,1011,12.82,198
2013-08-14 00:00:00,-7.9,-15,999,16.84,186
2013-08-14 01:00:00,-11.4,-16.4,998,20.095,207
2013-08-14 02:00:00,-9.3,-17.1,1005,24.865,195
2013-08-14 03:00:00,-12.9,-15.7,997,27.245,210
2013-08-14 04:00:00,-10.7,-16.4,994,28.785,210
2013-08-14 05:00:00,-10.7,-17.1,999,3.29,210
2013-08-14 06:00:00,-12.1,-18.6,1002,7.685,216
2013-08-14 07:00:00,-12.1,-16.4,1003,3.88,210
2013-08-14 08:00:00,-9.3,-16.4,1003,4.77,225
2013-08-14 09:00:00,-9.3,-15,999,9.165,225
2013-08-14 10:00:00,-8.6,-17.9,1000,13.935,216
2013-08-14 11:00:00,-7.1,-16.4,1011,15.35,216
2013-08-14 12:00:00,-5.7,-17.1,1000,1.89,222
2013-08-14 13:00:00,-5.7,-17.1,996,3.655,207
2013-08-14 14:00:00,-4.3,-13.6,1007,4.755,207
2013-08-14 15:00:00,-3.6,-17.9,995,2.415,252
2013-08-14 16:00:00,-3.6,-15,994,5.08,255
2013-08-14 17:00:00,-5,-11.4,1003,8.085,249
2013-08-14 18:00:00,-5.7,-14.3,994,11.465,225
2013-08-14 19:00:00,-4.3,-12.1,992,13.13,216
2013-08-14 20:00:00,-5.7,-12.9,1003,15.295,228
2013-08-14 21:00:00,-8.6,-11.4,1002,2.39,264
2013-08-14 22:00:00,-8.6,-10.7,1006,3.04,279
2013-08-14 23:00:00,-9.3,-13.6,1009,4.305,300
2013-08-15 00:00:00,-10,-12.9,991,5.07,300
2013-08-15 01:00:00,-11.4,-14.3,991,1.64,321
2013-08-15 02:00:00,-12.1,-14.3,994,3.54,366
2013-08-15 03:00:00,-11.4,-12.9,1009,4.18,378
2013-08-15 04:00:00,-12.9,-15,989,2.14,336
2013-08-15 05:00:00,-12.9,-11.4,997,2.015,306
2013-08-15 06:00:00,-12.1,-12.1,998,1.89,348
2013-08-15 07:00:00,-12.1,-12.9,992,2.14,324
2013-08-15 08:00:00,-10.7,-11.4,1003,2.53,333
2013-08-15 09:00:00,-8.6,-12.1,998,2.39,378
2013-08-15 10:00:00,-7.1,-8.6,997,2.665,399
2013-08-15 11:00:00,-6.4,-10.7,990,2.015,450
2013-08-15 12:00:00,-4.3,-9.3,993,2.905,471
2013-08-15 13:00:00,-2.9,-10,997,3.295,501
2013-08-15 14:00:00,-4.3,-11.4,989,5.31,501
2013-08-15 15:00:00,-4.3,-8.6,995,3.29,498
2013-08-15 16:00:00,-4.3,-10.7,985,4.955,459
